Time,compartment,GSH,HTA,SLG,Lac,MG,reversMA,reversMM,irreversMM
1267.0,1.0,0.14032632868254352,1.8227049224568099E-4,0.48256790131023386,99.52692349951498,3.26328682544901E-4,1.7990632313354517E-6,2.8079630009505506E-6,0.002401251835961198
1268.0,1.0,0.1403245356392707,1.812673446664514E-4,0.48017537463077997,99.52931882238526,3.245356392721198E-4,1.7878137011298066E-6,2.7904184269868253E-6,0.0023894035457267654
1269.0,1.0,0.14032275363433144,1.802702822002254E-4,0.4777946501539768,99.53170232592947,3.227536343328238E-4,1.7768653201086356E-6,2.7729874772018045E-6,0.002377613142374262
1270.0,1.0,0.1403209826778797,1.7927951032228485E-4,0.47542566991462065,99.5340740678972,3.2098267788107184E-4,1.7658176182248951E-6,2.7557136526956094E-6,0.0023658803470836026
1271.0,1.0,0.14031922273426267,1.7829491665157218E-4,0.47306837659064477,99.53643410575846,3.1922273426405887E-4,1.7548543051662383E-6,2.738584348957548E-6,0.00235420488412627
1272.0,1.0,0.14031747371415182,1.7731644744260384E-4,0.47072271313013087,99.53878249670832,3.1747371415326417E-4,1.7439814398706845E-6,2.7215972096233263E-6,0.0023425864790191956
1273.0,1.0,0.1403157355272819,1.7634405192908404E-4,0.4683886227529749,99.54111929766789,3.1573552728335835E-4,1.7331980847007876E-6,2.7047503216942964E-6,0.002331024858533958
1274.0,1.0,0.14031400808451142,1.753776801114538E-4,0.4660660489497859,99.54344456528568,3.140080845128591E-4,1.722503048606468E-6,2.6880418254357564E-6,0.0023195197506922683
1275.0,1.0,0.14031229129788142,1.7441728265687738E-4,0.4637549354806781,99.5457583559389,3.12291297882922E-4,1.7118951529813595E-6,2.671469898217705E-6,0.002308070884760919
1276.0,1.0,0.14031058508059602,1.734628108828865E-4,0.46145522637406483,99.54806072573457,3.105850805975198E-4,1.7013732417635622E-6,2.655032753200117E-6,0.0022966779912467327
1277.0,1.0,0.14030888934699942,1.7251421674456207E-4,0.45916686592545797,99.55035173051094,3.0888934700093327E-4,1.69093618144269E-6,2.6387286386111603E-6,0.0022853408018915287
1278.0,1.0,0.1403072040125541,1.7157145282208913E-4,0.4568897986962671,99.5526314258385,3.072040125555445E-4,1.6805828606698283E-6,2.6225558370539288E-6,0.0022740590496670775
1279.0,1.0,0.1403055289938186,1.7063447230856253E-4,0.4546239695126104,99.55489986702145,3.0552899382005555E-4,1.6703121898511758E-6,2.6065126648194948E-6,0.0022628324687701093
1280.0,1.0,0.14030386420842664,1.6970322899803193E-4,0.452369323464122,99.55715710909865,3.038642084281243E-4,1.660123100740926E-6,2.5905974712060387E-6,0.0022516607946172925
1281.0,1.0,0.14030220957506592,1.6877767727378732E-4,0.4501258059027672,99.55940320684508,3.0220957506742375E-4,1.6500145460357756E-6,2.5748086378442604E-6,0.0022405437638402456
1282.0,1.0,0.1403005650134576,1.678577720968831E-4,0.4478933624416654,99.56163821477298,3.005650134591203E-4,1.639985498970355E-6,2.5591445780294165E-6,0.002229481114280574
1283.0,1.0,0.14029893044433628,1.669434689948942E-4,0.445671938953909,99.56386218713298,2.9893044433775863E-4,1.630034952913471E-6,2.5436037360603893E-6,0.002218472584984882
1284.0,1.0,0.14029730578943012,1.6603472405090863E-4,0.4434614815713956,99.56607517791535,2.9730578943156443E-4,1.6201619209676565E-6,2.528184586586124E-6,0.0022075179161998443
1285.0,1.0,0.14029569097144168,1.6513149389274785E-4,0.4412619366836588,99.5682772408512,2.9569097144314845E-4,1.6103654355709976E-6,2.5128856339596286E-6,0.0021966168493672564
1286.0,1.0,0.14029408591402914,1.6423373568241585E-4,0.43907325093670546,99.57046842941378,2.9408591403061376E-4,1.6006445481019961E-6,2.4977054115999755E-6,0.0021857691271191144
1287.0,1.0,0.14029249054178747,1.6334140710577184E-4,0.4368953712318558,99.57264879681944,2.9249054178905845E-4,1.590998328486492E-6,2.48264248136219E-6,0.002174974493272697
1288.0,1.0,0.14029090478023093,1.6245446636242754E-4,0.43472824472459054,99.57481839602897,2.909047802324744E-4,1.5814258648095192E-6,2.4676954329159324E-6,0.002164232692825676
1289.0,1.0,0.14028932855577453,1.6157287215586109E-4,0.43257181882339973,99.57697727974885,2.8932855577603207E-4,1.5719262629298168E-6,2.4528628831323726E-6,0.0021535434719512267
1290.0,1.0,0.14028776179571728,1.6069658368374795E-4,0.4304260411886349,99.57912550043211,2.877617957187476E-4,1.5624986461002508E-6,2.438143475480102E-6,0.0021429065779931477
