Time,compartment,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm_max,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
76.9,1.0,2.975247487074337E-5,2.997324723639257E-4,0.002495854017733921,2.6776132685394375E-4,0.05389393773638261,0.21036905938947653,0.8426697451299616,0.0010382337482151662,0.03192767210832419,0.9818383291416404,0.027402140086989858,6.651694727525395E-5,2.4752512925663913E-7,2.6752763607469593E-7,4.810394084147892E-5,1.8776566180535664E-4,0.0029162954773238434,0.08968160961148854,1.8683939503775157E-4,4.6643657686993225E-5,0.08968156986911335,0.0029162900438947487,0.900049,3.71290645551765E-5,3.712876938849587E-5,4.012761909017338E-5,4.012914541120439E-5,0.0072151211514558,0.007215591126221838,0.006996558978705593,0.006996548653048984,0.028163849200338827,0.028164849270803496,0.028025909751598604,0.028025909255662736,0.4374438463952224,0.4374443215985765,0.43744303717956595,0.4374435065842123,13.452241876391248,13.452241441723281,13.452235957548284,13.452235480367003
77.0,1.0,2.9752445488230756E-5,2.997326246289472E-4,0.0024961526623449117,2.676088144537642E-4,0.05387243883515621,0.21037755600649088,0.8426828964138569,0.0010382015815184932,0.03192718835084275,0.9818388483800403,0.02740213934637702,6.65158827956824E-5,2.475545117692548E-7,2.6737537105317714E-7,4.805733846805624E-5,1.8766625485047703E-4,0.002916250469498038,0.08968165056447976,1.8683932863323088E-4,4.664478857108608E-5,0.08968161504199881,0.002916245611622117,0.900049,3.7133469251330845E-5,3.713317676538822E-5,4.010478667209112E-5,4.010630565797657E-5,0.007208138718200644,0.007208600770208436,0.006996730572506947,0.006996718285662912,0.028148950123005858,0.028149938227571555,0.028025897476805648,0.02802589929498463,0.4374371453507451,0.4374375704247057,0.4374364223845006,0.4374368417433176,13.452247969166956,13.452247584671964,13.45224268269638,13.452242256299822
77.1,1.0,2.975241637305208E-5,2.997327761588249E-4,0.0024964485900265216,2.6745703877548794E-4,0.0538516506869592,0.21038681912759574,0.8426945685003319,0.0010381730090471808,0.03192675887754365,0.9818393098177546,0.027402138679118396,6.651485338803554E-5,2.4758362694793286E-7,2.672238411754644E-7,4.801152413619175E-5,1.8756803959370615E-4,0.0029162104385101416,0.08968168653626545,1.868390325730466E-4,4.664611403891731E-5,0.08968165517297888,0.0029162061479003298,0.900049,3.7137833862197926E-5,3.713754404218993E-5,4.008206455907583E-5,4.008357617631966E-5,0.007201274405477316,0.007201728620428762,0.0069969313232095855,0.006996917105837596,0.028134229702205023,0.028135205939055923,0.02802585078873646,0.028025854885956988,0.43743119011118387,0.43743156577652126,0.4374305521521759,0.4374309221850495,13.452253315485969,13.452252980439816,13.452248652289171,13.452248275946832
77.2,1.0,2.9752387523725663E-5,2.9973292695027943E-4,0.0024967418158280993,2.6730600309739195E-4,0.05383156443963248,0.21039683640578996,0.8427047826060848,0.0010381479788434012,0.03192638290574948,0.9818397142880079,0.0274021380841597,6.651385861302376E-5,2.4761247627434986E-7,2.6707304972097837E-7,4.796648931228009E-5,1.874710062362647E-4,0.002916175312647944,0.08968171759891372,1.8683851034768774E-4,4.6647631039287464E-5,0.0896816903347356,0.0029161715811021754,0.900049,3.714215861005562E-5,3.714187144115248E-5,4.0059453241614986E-5,4.0060957458146756E-5,0.007194526933995842,0.007194973396842013,0.0069971607734290835,0.00699714465589312,0.02811968646852786,0.028120650935439702,0.028025770210626886,0.028025776552153162,0.4374259699269831,0.4374262968971916,0.43742541574577665,0.4374257371653263,13.45225792615118,13.452257639837057,13.45225387722156,13.452253550210338
77.3,1.0,2.9752358938767305E-5,2.997330770001728E-4,0.0024970323548248723,2.6715571055605186E-4,0.053812171322837596,0.2104075956108849,0.8427135597490731,0.001038126439494126,0.03192605966068899,0.9818400626155906,0.027402137560457562,6.651289803554651E-5,2.476410612327091E-7,2.6692299982762227E-7,4.79222255375436E-5,1.873751450205032E-4,0.0029161450209236224,0.08968174382376287,1.8683776541398152E-4,4.664933655047124E-5,0.08968172059921593,0.002916141840324052,0.900049,3.7146443717558606E-5,3.7146159184906365E-5,4.003695318898962E-5,4.003844997414334E-5,0.007187895035685135,0.007188333830631539,0.006997418470200603,0.0069974004825706865,0.028105318958740896,0.02810627175307548,0.028025656260665305,0.02802566481209723,0.43742147415718247,0.43742175313854337,0.437421002536967,0.43742127604860775,13.452261811856072,13.452261573564432,13.452258368278292,13.45225808988239
77.4,1.0,2.9752330616690484E-5,2.997332263055065E-4,0.002497320222115807,2.67006164148463E-4,0.05379346264737974,0.2104190846290569,0.842720920749639,0.0010381083401257106,0.03192578837542933,0.9818403556169314,0.02740213710697944,6.651197122465317E-5,2.4766938330953006E-7,2.667736944938983E-7,4.78787244275077E-5,1.8728044623045012E-4,0.00291611949306754,0.08968176528142797,1.8683680119528135E-4,4.665122758006464E-5,0.08968174603763822,0.0029161168553797656,0.900049,3.715068940770689E-5,3.715040749642951E-5,4.001456484959175E-5,4.0016054174084744E-5,0.0071813774536143345,0.007181808664126155,0.006997703964955996,0.006997684137009696,0.02809112571586778,0.028092066934567516,0.028025509452021008,0.028025520179292204,0.43741769226848715,0.437417923960131,0.43741730200496004,0.43741752830696484,13.45226498318573,13.452264792214196,13.452262136134872,13.452261905645733
77.5,1.0,2.9752302556006574E-5,2.9973337486341944E-4,0.0024976054328214982,2.6685736673414474E-4,0.053775429804536354,0.21043129146238906,0.8427268862316394,0.0010380936303985417,0.0319255682908089,0.9818405941001694,0.02740213672270371,6.651107775350596E-5,2.4769744399344097E-7,2.666251365810082E-7,4.783597767147589E-5,1.8718690019233768E-4,0.0029160986595220943,0.08968178204180759,1.8683562108166152E-4,4.6653301164832136E-5,0.0896817667204992,0.0029160965567944005,0.900049,3.715489590381482E-5,3.7154616599016146E-5,3.999228865123918E-5,3.999377048715123E-5,0.007174972941914032,0.007175396650721383,0.006998016813500812,0.0069979951747248205,0.028077105289267802,0.028078035028850652,0.02802533029287331,0.02802534316224923,0.4374146138343472,0.43741479892831414,0.4374143037355996,0.43741448351916007,13.452267450617809,13.452267306271137,13.4522651913586,13.45226500807488
77.6,1.0,2.9752274755225037E-5,2.997335226711855E-4,0.002497888002082096,2.667093210372321E-4,0.05375806426539128,0.2104442042284026,0.8427314766235783,0.0010380822605017424,0.03192539865537051,0.9818407788652255,0.027402136406619447,6.651021719934155E-5,2.4772524477497497E-7,2.6647732881494065E-7,4.779397703200521E-5,1.8709449727510774E-4,0.002916082451435592,0.08968179417408946,1.8683422843010668E-4,4.6655554370551004E-5,0.0896817827175795,0.002916080875798186,0.900049,3.71590634294804E-5,3.7158786716246245E-5,3.9970125001488596E-5,3.99715993222411E-5,0.007168680265697613,0.0071690965548007815,0.006998356575990998,0.006998333155582651,0.0280632562347117,0.028064174591266162,0.028025119286440008,0.028025134264516003,0.43741222853403655,0.4374123677153388,0.4374119974204398,0.4374121313697279,13.452269224523368,13.45226912611342,13.452267544409466,13.452267407636924
77.7,1.0,2.975224721285364E-5,2.9973366972621193E-4,0.0024981679450552675,2.6656202964855084E-4,0.05374135758017445,0.21045781115957823,0.8427347121597472,0.001038074181147946,0.03192527872529542,0.9818409107038728,0.02740213615772646,6.65093891434349E-5,2.4775278714637013E-7,2.6633027378854237E-7,4.775271434438174E-5,1.8700322789089662E-4,0.0029160708006561982,0.08968180174675709,1.868326265647087E-4,4.6657984291856006E-5,0.08968179409795048,0.0029160697443204667,0.900049,3.716319220855536E-5,3.716291807195552E-5,3.994807428794609E-5,3.994954106828136E-5,0.007162498200982572,0.007162907151657261,0.006998722816909524,0.006998697643778401,0.02804957711445411,0.028050484183634494,0.02802487693100692,0.028024893984706305,0.43741052615174975,0.43741062009842974,0.437410372855843,0.43741046164807,13.452270315167972,13.452270262013563,13.4522692056411,13.452269114692571
77.8,1.0,2.975221992739864E-5,2.997338160260369E-4,0.0024984452769141884,2.6641549502767997E-4,0.05372530137760705,0.21047210060286775,0.8427366128813691,0.0010380693435680876,0.03192520776433716,0.9818409903998124,0.027402135975034676,6.650859317106139E-5,2.4778007260137143E-7,2.6618397396357666E-7,4.7712181516096824E-5,1.869130824955016E-4,0.0029160636397258313,0.08968180482759469,1.868308187768579E-4,4.666058805208104E-5,0.08968180092997902,0.0029160630949835896,0.900049,3.716728246511561E-5,3.7167010890205714E-5,3.992613687857567E-5,3.99275960945365E-5,0.007156425534611956,0.007156827227414524,0.0069991151050426805,0.006999088207812156,0.028036066497303436,0.02803696237432524,0.028024603719956555,0.028024622816528684,0.43740949657568173,0.4374095459588747,0.4374094199420612,0.43740946424753846,13.452270732712282,13.452270724139204,13.452270185301524,13.452270139496852
77.9,1.0,2.975219289736497E-5,2.997339615683277E-4,0.0024987200128455747,2.6626971950499787E-4,0.05370988736425224,0.21048706101919626,0.8427371986377434,0.0010380676995063462,0.03192518504375716,0.981841018728736,0.027402135857564756,6.650782887146072E-5,2.4780710263503793E-7,2.660384316727656E-7,4.7672370526323863E-5,1.868240515888279E-4,0.0029160609018743225,0.08968180348369474,1.8682880832543832E-4,4.666336280310089E-5,0.08968180328133525,0.0029160608610970884,0.900049,3.7171334423432123E-5,3.717106539525569E-5,3.990431312200559E-5,3.990576475091484E-5,0.007150461064175894,0.007150855578948579,0.006999533013456281,0.006999504420465134,0.028022722958688573,0.028023607738324186,0.02802430014179749,0.028024321248815747,0.4374091297971567,0.4374091352811484,0.43740912868236487,0.43740912916456326,13.452270487213283,13.452270522554212,13.452270493534318,13.452270492200288
78.0,1.0,2.975216612125646E-5,2.997341063508787E-4,0.0024989921680477417,2.6612470528371334E-4,0.05369510732387124,0.21050268098295538,0.8427364890873987,0.001038069201215063,0.03192520984225983,0.9818409964584,0.027402135804347614,6.650709583780168E-5,2.478338787435515E-7,2.6589364912181764E-7,4.763327342539584E-5,1.867361257153167E-4,0.0029160625210134295,0.08968179778146321,1.8682659843702673E-4,4.666630572517208E-5,0.08968180121899778,0.0029160629766516915,0.900049,3.717534830794252E-5,3.717508181153273E-5,3.988260334783214E-5,3.988404736827265E-5,0.007144603597933215,0.007144991013809376,0.006999976119471795,0.006999945858775811,0.028009545080723026,0.028010418857297503,0.02802396668019412,0.028023989765554008,0.43740941590972826,0.4374093781520144,0.4374094891821452,0.4374094464977537,13.452269588625034,13.45226966721948,13.452270140379392,13.452270182849668
78.1,1.0,2.9752139597575984E-5,2.9973425037160904E-4,0.0024992617577286992,2.6598045444188074E-4,0.053680953116784905,0.21051894918148764,0.8427345036992445,0.001038073801449752,0.031925281445928606,0.9818409243486933,0.02740213581442428,6.650639366714515E-5,2.478604024240301E-7,2.657496283914383E-7,4.759488233428348E-5,1.8664929546435445E-4,0.002916068431730965,0.08968178778662525,1.8682419230608434E-4,4.666941402677104E-5,0.08968179480925949,0.0029160693763134633,0.900049,3.7179324343222864E-5,3.717906036360452E-5,3.98610078669213E-5,3.9862444258715744E-5,0.007138851954733222,0.007139232350142522,0.007000444004642085,0.0070004121040156565,0.02799653145226611,0.027997394319653167,0.0280236038139955,0.02802362884591265,0.4374103451083002,0.4374102647596448,0.43741049164803575,0.4374104064470195,13.452268046799558,13.452268167993788,13.452269135773845,13.452269221388923
78.2,1.0,2.975211332482567E-5,2.9973439362856113E-4,0.0024995287971042793,2.658369689344006E-4,0.05366741667924068,0.2105358544145624,0.8427312617537313,0.0010380814534641592,0.03192539914816236,0.9818408031517069,0.027402135886845817,6.650572196040991E-5,2.478866751743431E-7,2.656063714393275E-7,4.75571894440749E-5,1.8656355147066552E-4,0.0029160785692849724,0.08968177356423125,1.8682159309515761E-4,4.667268494443328E-5,0.08968178411773346,0.0029160799954179844,0.900049,3.7183262753960245E-5,3.7183001276151466E-5,3.983952697170808E-5,3.9840955715899125E-5,0.0071332049639376005,0.007133578416611235,0.007000936254727236,0.007000902741664992,0.027983680668981683,0.027984532720599826,0.028023212017265434,0.028023238964273642,0.4374119076882522,0.43741178539274583,0.4374121263870389,0.43741199931269764,13.45226587148767,13.452266034634688,13.452267489552884,13.45226761766002
78.3,1.0,2.9752087301507084E-5,2.997345361198982E-4,0.0024997933013962965,2.6569425059500126E-4,0.05365449002278494,0.2105533855938437,0.8427267823440076,0.001038092111005405,0.03192556224961275,0.9818406336117979,0.02740213602067342,6.650508032233699E-5,2.479126984929312E-7,2.6546388010215767E-7,4.7520187015455604E-5,1.8647888441468538E-4,0.002916092869598,0.08968175517866299,1.8681880393507351E-4,4.667611574259003E-5,0.08968176920935941,0.0029160947699646347,0.900049,3.718716376492554E-5,3.718690477393968E-5,3.981816093649303E-5,3.981958201532365E-5,0.007127661465342477,0.00712802805231834,0.007001452459670062,0.007001417361388504,0.027970991333393827,0.02797183266220281,0.028022791759311796,0.028022820590261028,0.4374140940445832,0.4374139304397,0.43741438380566994,0.4374142154946952,13.452263072340022,13.452263276799448,13.452265211450747,13.452265381403912
78.4,1.0,2.9752061526121385E-5,2.997346778439028E-4,0.0025000552858307403,2.6555230113820834E-4,0.053642165233640605,0.2105715317423503,0.842721084377084,0.0010381057283091412,0.03192577005812153,0.9818404164656604,0.02740213621497809,6.650446836145586E-5,2.4793847387862855E-7,2.653221560975392E-7,4.748386737819049E-5,1.863952850229187E-4,0.0029161112692513234,0.08968173269363895,1.8681582792514E-4,4.667970371340522E-5,0.08968175014840885,0.002916113636610822,0.900049,3.7191027600946895E-5,3.719077108179428E-5,3.979691001773708E-5,3.979832341463088E-5,0.007122220309100686,0.007122580106728574,0.007001992213571649,0.007001955557010783,0.027958462054940594,0.027959292753437805,0.028022343504716562,0.028022374188770998,0.4374168946710436,0.4374166903876985,0.43741725440909185,0.4374170454916233,13.452259658907774,13.452259904045842,13.452262311101519,13.452262522261327
78.5,1.0,2.9752035997169525E-5,2.997348187989744E-4,0.0025003147656359978,2.654111221612941E-4,0.05363043447209012,0.2105902819939081,0.8427141865749985,0.001038122260094789,0.03192602188865861,0.9818401524423909,0.02740213646884057,6.650388569004918E-5,2.479640028304875E-7,2.6518120102596655E-7,4.74482229306065E-5,1.8631274406827913E-4,0.002916133705479282,0.0896817061722201,1.8681266813334172E-4,4.668344617661026E-5,0.08968172699849096,0.0029161365326663244,0.900049,3.7194854486883563E-5,3.719460042457312E-5,3.977577445435296E-5,3.9777180153894985E-5,0.0071168803556442145,0.007117233439590975,0.00700255511466655,0.007002516926491539,0.027946091450024656,0.02794691161024187,0.028021867713365227,0.028021900220001256,0.43742030015928685,0.4374200558218923,0.4374207288002658,0.43742047989994864,13.452255640643525,13.452255925833015,13.452258798039978,13.452259049773645
78.6,1.0,2.9752010713152403E-5,2.9973495898362766E-4,0.002500571756041111,2.652707151462123E-4,0.0536192899718637,0.2106096255925954,0.842706107475981,0.0010381416615608356,0.03192631706326089,0.9818398422635533,0.027402136781351363,6.65033319241199E-5,2.479892868476085E-7,2.650410163727494E-7,4.741324613907701E-5,1.8623125237041339E-4,0.00291616011616367,0.08968167567681584,1.868093275965415E-4,4.6687340479339366E-5,0.08968169982255864,0.0029161633960876903,0.900049,3.719864464760017E-5,3.7198393027141274E-5,3.9754754467995104E-5,3.9756152455912414E-5,0.007111640475606861,0.007111986920861552,0.007003140765298085,0.007003101071900905,0.02793387814206179,0.027934687855562006,0.028021364840476997,0.028021399139481224,0.43742430119802855,0.4374240174245505,0.4374247976791134,0.43742450941315353,13.452251026902202,13.452251351522376,13.452254681702538,13.452254973383795
78.7,1.0,2.9751985672571043E-5,2.997350983964905E-4,0.002500826272274065,2.65131081461514E-4,0.05360872403953279,0.21062955189218108,0.8426968654356228,0.0010381638883801797,0.03192665491097133,0.9818394866432445,0.027402137151610655,6.650280668335754E-5,2.4801432742897066E-7,2.6490160350992547E-7,4.737892953750737E-5,1.8615080079600822E-4,0.0029161904398281617,0.08968164126918972,1.8680580932067944E-4,4.669138399596348E-5,0.08968166868291422,0.0029161941654726685,0.900049,3.720239830794163E-5,3.72021491143456E-5,3.973385026334601E-5,3.973524052648882E-5,0.007106499549747088,0.007106839430626105,0.007003748771893422,0.007003707599394522,0.02792182076152682,0.027922620119401234,0.02802083533663468,0.028020871398101915,0.4374288885722109,0.43742856597422425,0.4374294518416801,0.4374291248209003,13.452245826941917,13.452246190378458,13.452249971428053,13.452250302437132
78.8,1.0,2.975196087392674E-5,2.9973523703630224E-4,0.002501078329560106,2.6499222236425014E-4,0.05359872905390876,0.21065005035555612,0.842686478628048,0.0010381888966955106,0.03192703476777839,0.9818390862881602,0.027402137578728083,6.650230959110485E-5,2.4803912607326745E-7,2.647629636981587E-7,4.734526572682261E-5,1.8607138025908396E-4,0.002916224615632739,0.08968160301046463,1.8680211628097236E-4,4.669557412792334E-5,0.08968163364121465,0.002916228780054641,0.900049,3.720611569270821E-5,3.7205868910990116E-5,3.9713062028401225E-5,3.97144445547238E-5,0.007101456468871193,0.007101789859023391,0.007004378744938518,0.0070043361191885,0.027909917945997426,0.027910707038862594,0.028020279647814558,0.028020317442145854,0.43743405316216727,0.43743369234491086,0.43743468217930215,0.4374343170081961,13.452240049924736,13.452240451569693,13.452244676458642,13.452245046182197
78.9,1.0,2.9751936315721262E-5,2.997353749019118E-4,0.002501327943120087,2.64854139001853E-4,0.05358929746544672,0.2106711105541588,0.8426749650470816,0.0010382166431147698,0.03192745597655629,0.9818386418976583,0.02740213806182274,6.650184027432502E-5,2.480636842787436E-7,2.6462509808861867E-7,4.731224737445624E-5,1.8599298172127033E-4,0.00291626258336823,0.08968156096112856,1.8679825142211353E-4,4.669990830356208E-5,0.08968159475847738,0.002916267179697172,0.900049,3.720979702663135E-5,3.720955264181154E-5,3.9692389934750666E-5,3.96937647132928E-5,0.007096510133756638,0.007096837106168437,0.0070050302989530236,0.007004986245534312,0.02789816834019537,0.02789894725819055,0.028019698215416413,0.02801973771331703,0.43743978594280253,0.4374393875052345,0.4374404796777872,0.43744007695457576,13.452233704917523,13.452234144169283,13.452238805940565,13.452239213771607
79.0,1.0,2.9751911996456968E-5,2.9973551199227554E-4,0.0025015751281688525,2.647168324140035E-4,0.05358042179565454,0.21069272216739365,0.8426623425074239,0.001038247084706644,0.031927917887005594,0.981838154163823,0.027402138600023065,6.650139836356938E-5,2.4808800354303637E-7,2.6448800772484376E-7,4.727986721384122E-5,1.8591559619206906E-4,0.00291630428345085,0.08968151518104002,1.867942176584738E-4,4.670438397795736E-5,0.08968155209508583,0.002916309304888555,0.900049,3.72134425343498E-5,3.721320053145546E-5,3.967183413785819E-5,3.967320115872656E-5,0.007091659455075722,0.007091980082076182,0.0070057030524650855,0.007005657596693604,0.02788657059602579,0.02788733942881036,0.02801909147629367,0.02801913264877107,0.43744607798277696,0.43744564251762746,0.4374468354165997,0.43744639573328326,13.452226800892811,13.452227277156004,13.452232368925017,13.452232814262874
79.1,1.0,2.9751887914636988E-5,2.997356483064558E-4,0.002501819899913645,2.6458030353447836E-4,0.05357209463650689,0.21071487498204447,0.8426486286458236,0.0010382801789961104,0.03192841985559424,0.9818376237715288,0.027402139192466653,6.650098349294517E-5,2.481120853630195E-7,2.6435169354458534E-7,4.72481180439023E-5,1.8583921472910001E-4,0.002916349656916799,0.08968146572943346,1.8679001787430224E-4,4.670899863275271E-5,0.08968150571079465,0.0029163550967364086,0.900049,3.7217052440386173E-5,3.7216812804452925E-5,3.965139477733794E-5,3.96527540316878E-5,0.007086903353319447,0.007087217706585346,0.007006396627986038,0.007006349794912907,0.027875123372613983,0.027875882209365002,0.02801845986278346,0.028018502681145335,0.4374529204436929,0.43745244853751986,0.4374537405680482,0.4374532645104613,13.452219346729555,13.452219859415019,13.45222537436894,13.452225856619197
79.2,1.0,2.9751864068765357E-5,2.9973578384361873E-4,0.0025020622735525476,2.644445531929832E-4,0.05356430864986439,0.21073755889168178,0.8426338409222512,0.0010383158839600358,0.03192896124549907,0.9818370513985023,0.027402139838300227,6.650059530008404E-5,2.481359312346491E-7,2.642161563816376E-7,4.7216992728550965E-5,1.8576382843833603E-4,0.002916398645416896,0.08968141266492442,1.8678565492392742E-4,4.6713749775988635E-5,0.08968145566473525,0.0029164044969623294,0.900049,3.722062696912403E-5,3.7220389685197365E-5,3.963107197722871E-5,3.963242345724564E-5,0.007082240758721787,0.007082548909282645,0.007007110651985061,0.0070070624663982955,0.027863825336340367,0.027864574265750404,0.028017803802736913,0.02801784823858911,0.437460304579293,0.4374597968125344,0.43746118639648474,0.4374606745443494,13.452211351213926,13.452211899738664,13.452217831135842,13.452218349710288
79.3,1.0,2.975184045734719E-5,2.9973591860303275E-4,0.0025023022642729487,2.6430958211696325E-4,0.0535570565668978,0.21076076389606482,0.842617996621072,0.0010383541580228398,0.03192954142654817,0.9818364377153844,0.027402140536679623,6.650023342611027E-5,2.481595426528144E-7,2.6408139696764546E-7,4.7186484196181466E-5,1.8568942847431945E-4,0.002916451191211307,0.08968135604551551,1.8678113163195754E-4,4.671863494193272E-5,0.08968140201542144,0.002916457447896617,0.900049,3.722416634478523E-5,3.722393139792216E-5,3.961086584626489E-5,3.961220954514682E-5,0.0070776706111841,0.00707797262942722,0.007007844754863717,0.007007795241289908,0.027852675160872933,0.027853414271147917,0.02801712371954905,0.02801716974479363,0.43746822173466937,0.437467678681696,0.4374691642575144,0.43746861718449254,13.452202823040217,13.452203406827326,13.45220974799664,13.452210302313215
79.4,1.0,2.9751817078888815E-5,2.9973605258406654E-4,0.0025025398872500467,2.6417539093340236E-4,0.05355033118751713,0.2107844801005386,0.8426011128522202,0.0010383949600521968,0.03193015977516339,0.9818357833857908,0.027402141286769818,6.649989751560956E-5,2.481829211111891E-7,2.6394741593389996E-7,4.715658543916995E-5,1.856160060403698E-4,0.002916507237164287,0.08968129592860165,1.8677645079348136E-4,4.6723651690909644E-5,0.08968134482075504,0.0029165138924730255,0.900049,3.722767079140806E-5,3.722743816667837E-5,3.959077647814563E-5,3.9592112390084994E-5,0.007073191860200015,0.007073487815875492,0.007008598570930412,0.007008547753636447,0.027841671527198283,0.02784240090605547,0.028016420032189,0.028016467619022205,0.43747666334547475,0.437476085574643,0.4374776655972078,0.43747708387095385,13.452193770811624,13.452194389290247,13.452201133630508,13.452201723113257
79.5,1.0,2.9751793931897913E-5,2.9973618578618737E-4,0.002502775157645371,2.640419801705986E-4,0.0535441253798058,0.21080869771542576,0.8425832065523755,0.0010384382493547441,0.03193081567430293,0.9818350890663762,0.02740214208774439,6.649958721659874E-5,2.482060681020874E-7,2.6381421381311125E-7,4.71272895133747E-5,1.8554355238877435E-4,0.0029165667267388646,0.08968123237097438,1.8677161517427113E-4,4.672879760913102E-5,0.08968128413803,0.0029165737742234566,0.900049,3.723114053282528E-5,3.723091021531311E-5,3.957080395180066E-5,3.9572132071966685E-5,0.007068803464780525,0.007069093427006205,0.0070093717383749,0.0070093196413696535,0.02783081312365001,0.027831532858316153,0.028015693155230455,0.02801574227614067,0.4374856209371259,0.4374850090108297,0.437486681951306,0.4374860661335185,13.452184203040858,13.452184855646156,13.452191996625508,13.452192620704501
79.6,1.0,2.975177101488368E-5,2.9973631820895923E-4,0.002503008090605343,2.639093502599263E-4,0.053538432079459596,0.21083340705541395,0.8425642944861342,0.0010384839856719219,0.03193150851340542,0.9818343554068915,0.027402142938785935,6.64993021804948E-5,2.4822898511632194E-7,2.636817910411676E-7,4.7098589537639486E-5,1.854720588209684E-4,0.0029166296039917785,0.08968116542882827,1.8676662751098195E-4,4.673407030852429E-5,0.08968122002393904,0.0029166370372728963,0.900049,3.723457579264309E-5,3.723434776744829E-5,3.955094833165382E-5,3.9552268656175136E-5,0.007064504393379454,0.007064788430645923,0.007010163899242592,0.007010110546278644,0.0278200986459356,0.02782080882314526,0.028014943498881555,0.02801499412664729,0.4374950861240448,0.4374944405987668,0.43749620494446084,0.43749555559093445,13.452174128151185,13.452174814324241,13.452182345479534,13.452183003590855
79.7,1.0,2.9751748326356936E-5,2.9973644985204157E-4,0.002503238701259857,2.6377750153757664E-4,0.053533244289230585,0.2108585985389387,0.8425443932471839,0.0010385321291757914,0.03193223768833364,0.981833583050245,0.0274021438390858,6.649904206208487E-5,2.4825167364306476E-7,2.635501479588733E-7,4.707047869329826E-5,1.8540151668770008E-4,0.0029166958135682882,0.08968109515776575,1.8676149051135402E-4,4.6739467426561664E-5,0.08968115253457822,0.002916703626334237,0.900049,3.723797679422015E-5,3.7237751046459714E-5,3.953120966788367E-5,3.953252219383099E-5,0.0070602936238192485,0.007060571803994739,0.007010974699408902,0.0070109201139842495,0.02780952679716115,0.02781022750315501,0.028014171469015147,0.028014223576703103,0.43750505060887995,0.4375043720352432,0.4375062262894596,0.4375055439501356,13.452163554477066,13.452164273664861,13.452172188601077,13.452172880186732
79.8,1.0,2.975172586483029E-5,2.997365807151868E-4,0.002503467004720898,2.636464342462837E-4,0.053528555078375825,0.21088426268756222,0.8425235192594764,0.0010385826404649041,0.031933002601318664,0.9818327726325645,0.027402144787843682,6.649880651949683E-5,2.482741351697108E-7,2.63419284813671E-7,4.704295022368305E-5,1.8533191738918627E-4,0.002916765300697031,0.08968102161280125,1.8675620685441478E-4,4.674498662608905E-5,0.08968108172545144,0.0029167734867031345,0.900049,3.7241343760647326E-5,3.724112027545662E-5,3.9511587996681776E-5,3.9512892722050645E-5,0.0070561701432171305,0.007056442533552458,0.007011803788553588,0.0070117479939133575,0.027799096287854454,0.02779978760837794,0.028013377467199268,0.028013431028162217,0.4375155061817359,0.43751479510455465,0.4375167377864528,0.43751602300547016,13.452152490264828,13.452153241920188,13.452161534309825,13.452162258817717
79.9,1.0,2.9751703628818256E-5,2.997367107982391E-4,0.0025036930160811737,2.6351614853703065E-4,0.05352435758211089,0.21091039012534804,0.8425016887783995,0.0010386354805602674,0.03193380266090524,0.9818319247832527,0.02740214578426809,6.649859521416886E-5,2.4829637118174446E-7,2.632892017613459E-7,4.701599743363374E-5,1.8526325237525374E-4,0.002916838011185064,0.08968094484836785,1.8675077919067773E-4,4.675062559515374E-5,0.08968100765147699,0.0029168465642530647,0.900049,3.7244676914727516E-5,3.724445567726167E-5,3.949208334050789E-5,3.9493380264201884E-5,0.007052132947911615,0.007052399615045061,0.0070126508201348945,0.007012593839273062,0.02778880583598623,0.027789487856288063,0.028012561890726796,0.02801261687860166,0.4375264447194302,0.43752570167775956,0.4375277313222139,0.4375269846379597,13.452140943673632,13.452141727255176,13.452150390837685,13.45215114772155
80.0,1.0,2.9751681616837388E-5,2.9973684010113275E-4,0.0025039167504127893,2.6338664447073654E-4,0.05352064500106812,0.2109369715782319,0.842478917891948,0.0010386906109013069,0.031934637281896966,0.9818310401250461,0.02740214682757603,6.649840781082101E-5,2.4831838316260883E-7,2.6315989886770996E-7,4.698961368901E-5,1.8519551314546872E-4,0.0029169138914128204,0.08968086491832167,1.867452101423457E-4,4.6756382046833105E-5,0.08968093036699193,0.002916922805430276,0.900049,3.724797647895607E-5,3.724775747439133E-5,3.947269570834257E-5,3.947398483015649E-5,0.007048181043389333,0.0070484420533515005,0.007013515451363862,0.007013457307024966,0.02777865416698932,0.02777932697182031,0.02801172513264609,0.028011781521351857,0.4375378581847362,0.43753708371192307,0.43753919886938275,0.4375384208145414,13.452128922776163,13.45212973774825,13.452138766329417,13.45213955504879
