Time,compartment,ADP,NAD,ATP,NADH,pyruvate,lactate,CoA,halfglucose,AcCoA,AcP,Ac,AcO,EtOH,AcLac,AcetoinIn,AcetoinOut,Butanediol,O2,PO4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14
0.704,1.0,0.8215788288247143,9.832451182001611,4.178421171175277,0.16754881799832164,0.4120161510363649,0.1,0.3539572372901509,30.0,0.6460427627098468,0.056311124172908435,1.0,0.02252630326035769,1.0,5.631063671133971E-4,3.750843877489408E-4,0.0,0.01,0.2,10.0,329.7300924259321,320.72922233205816,8.988902896907629,8.070021299486974,8.070020992889765,0.9188791811723019,0.9188791220817503,0.0059817523810723324,0.005968569010310254,0.015002250087999807,-0.009034103725743632,337.80011328976946,16.16105039991352,1.6893191013401913E-7
0.705,1.0,0.8215788286965539,9.832451183599606,4.178421171303438,0.16754881640032757,0.41201615470395436,0.1,0.35395723489109093,30.0,0.6460427651089068,0.05631112447730921,1.0,0.022526303318937617,1.0,5.631193129542515E-4,3.750849762060678E-4,0.0,0.01,0.2,10.0,329.7300924485463,320.72922237438297,8.988902925777492,8.070021372335932,8.070021070118882,0.9188791714715023,0.9188791133987011,0.0059817526402864375,0.005968706220220164,0.015002273622753744,-0.00903398381205946,337.8001133913921,16.161050286267006,1.6893579388627544E-7
0.706,1.0,0.821578828570158,9.832451185176492,4.178421171429834,0.1675488148234419,0.41201615832283434,0.1,0.3539572325260157,30.0,0.646042767473982,0.056311124777367626,1.0,0.02252630337651021,1.0,5.631321225622263E-4,3.75085558461523E-4,0.0,0.01,0.2,10.0,329.73009247089396,320.7292224159878,8.988902954330541,8.070021444157,8.070021146244772,0.9188791618966745,0.9188791048208774,0.00598175289642048,0.0059688419862296066,0.01500229690947802,-0.009033865160115406,337.80011349161555,16.161050174121673,1.6893963676866787E-7
0.707,1.0,0.8215788284454975,9.8324511867326,4.178421171554496,0.1675488132673337,0.4120161618937738,0.1,0.3539572301943461,30.0,0.6460427698056518,0.05631112507315825,1.0,0.022526303433095977,1.0,5.631447973705942E-4,3.750861345807853E-4,0.0,0.01,0.2,10.0,329.7300924929785,320.7292224568872,8.988902982570442,8.07002151496762,8.070021221286401,0.9188791524458897,0.9188790963468216,0.005981753149515805,0.0059689763235295104,0.015002319950791395,-0.009033747756640719,337.8001135904631,16.16105006345401,1.6894343921117824E-7
0.708,1.0,0.8215788283225443,9.832451188268255,4.178421171677448,0.16754881173167824,0.41201616541752717,0.1,0.35395722789551465,30.0,0.6460427721044831,0.05631112536475414,1.0,0.022526303488714955,1.0,5.631573387975579E-4,3.75086704628639E-4,0.0,0.01,0.2,10.0,329.7300925148037,320.7292224970953,8.98890301050081,8.070021584784875,8.070021295262386,0.9188791431172488,0.9188790879750982,0.005981753399613085,0.005969109247151082,0.015002342749284856,-0.009033631588504091,337.80011368795664,16.161049954240898,1.6894720163926736E-7
0.709,1.0,0.8215788282012696,9.832451189783775,4.178421171798722,0.16754881021615717,0.41201616889483467,0.1,0.3539572256289653,30.0,0.6460427743710325,0.056311125652226866,1.0,0.022526303543386736,1.0,5.631697482464078E-4,3.750872686691813E-4,0.0,0.01,0.2,10.0,329.7300925363726,320.7292225366264,8.988903038125203,8.070021653625524,8.070021368190906,0.9188791339088996,0.9188790797042989,0.005981753646752357,0.005969240771967474,0.015002365307521897,-0.009033516642712206,337.8001137841191,16.16104984645972,1.6895092447392235E-7
0.71,1.0,0.8215788280816466,9.832451191279475,4.178421171918346,0.16754880872045758,0.4120161723264221,0.1,0.3539572233941533,30.0,0.6460427766058445,0.056311125935646536,1.0,0.022526303597130464,1.0,5.63182027105679E-4,3.7508782676583024E-4,0.0,0.01,0.2,10.0,329.7300925576886,320.72922257549345,8.988903065447156,8.070021721505967,8.070021440089805,0.9188791248190067,0.9188790715330348,0.005981753890972997,0.005969370912695454,0.015002387628038868,-0.009033402906408377,337.80011387897235,16.161049740088202,1.6895460813170367E-7
0.711,1.0,0.8215788279636485,9.832451192755657,4.1784211720363444,0.16754880724427296,0.41201617571300214,0.1,0.35395722119054474,30.0,0.6460427788094532,0.056311126215081865,1.0,0.022526303649964843,1.0,5.631941767493058E-4,3.750883789813313E-4,0.0,0.01,0.2,10.0,329.73009257875543,320.7292226137102,8.988903092470146,8.070021788442292,8.070021510976579,0.918879115845784,0.9188790634599432,0.005981754132313788,0.005969499683897036,0.015002409713345216,-0.009033290366870762,337.8001139725369,16.16104963510456,1.6895825302479172E-7
0.712,1.0,0.8215788278472483,9.832451194212625,4.1784211721527456,0.16754880578730208,0.41201617905527377,0.1,0.3539572190176165,30.0,0.6460427809823814,0.05631112649060018,1.0,0.022526303701908168,1.0,5.632061985367753E-4,3.750889253777648E-4,0.0,0.01,0.2,10.0,329.7300925995757,320.72922265128926,8.988903119197609,8.070021854450246,8.070021580868335,0.9188791069874657,0.9188790554836815,0.005981754370812874,0.005969627099981113,0.01500243156592377,-0.009033179011511525,337.80011406483436,16.161049531487368,1.6896185956103256E-7
0.713,1.0,0.8215788277324206,9.832451195650675,4.178421172267573,0.16754880434924957,0.4120161823539232,0.1,0.3539572168748557,30.0,0.646042783125142,0.056311126762267454,1.0,0.022526303752978302,1.0,5.632180938132789E-4,3.750894660165533E-4,0.0,0.01,0.2,10.0,329.7300926201532,320.7292226882437,8.988903145632941,8.070021919545288,8.070021649781879,0.9188790982423258,0.9188790476029299,0.005981754606507819,0.00596975317520506,0.015002453188231069,-0.009033068827874873,337.800114155885,16.16104942921561,1.6896542814398363E-7
0.714,1.0,0.82157882761914,9.8324511970701,4.178421172380855,0.16754880292982546,0.4120161856096234,0.1,0.35395721476176,30.0,0.6460427852382379,0.05631112703014833,1.0,0.02252630380319271,1.0,5.63229863909863E-4,3.750900009584682E-4,0.0,0.01,0.2,10.0,329.73009264049074,320.7292227245855,8.988903171779485,8.070021983742556,8.070021717733638,0.9188790896086682,0.9188790398163894,0.005981754839435582,0.005969877923676335,0.015002474582697607,-0.009032959803636059,337.80011424570904,16.161049328268668,1.6896895917295888E-7
0.715,1.0,0.8215788275073818,9.832451198471182,4.178421172492614,0.16754880152874507,0.4120161888230352,0.1,0.35395721267783664,30.0,0.6460427873221612,0.05631112729430618,1.0,0.022526303852568475,1.0,5.632415101435766E-4,3.7509053026363705E-4,0.0,0.01,0.2,10.0,329.7300926605915,320.72922276032676,8.988903197640548,8.07002204705689,8.07002178473975,0.9188790810848252,0.9188790321227837,0.005981755069632558,0.005970001359354037,0.015002495751728124,-0.00903285192659978,337.800114334326,16.1610492286263,1.6897245304307296E-7
0.716,1.0,0.8215788273971211,9.832451199854196,4.1784211726028735,0.16754880014572912,0.41201619199480727,0.1,0.35395721062260294,30.0,0.646042789377395,0.05631112755480309,1.0,0.022526303901122285,1.0,5.632530338176191E-4,3.750910539915503E-4,0.0,0.01,0.2,10.0,329.73009268045877,320.72922279547987,8.988903223219399,8.070022109502833,8.070021850816003,0.9188790726691632,0.9188790245208566,0.0059817552971345635,0.005970123496050474,0.01500251669770188,-0.009032745184698834,337.8001144217551,16.161049130268644,1.689759101452857E-7
0.717,1.0,0.8215788272883344,9.832451201219424,4.17842117271166,0.1675487987805033,0.41201619512557597,0.1,0.35395720859558566,30.0,0.6460427914044123,0.05631112781169991,1.0,0.022526303948870455,1.0,5.632644362214855E-4,3.7509157220106797E-4,0.0,0.01,0.2,10.0,329.73009270009555,320.7292228300559,8.988903248519264,8.070022171094648,8.070021915977875,0.9188790643600712,0.9188790170093707,0.005981755521976868,0.005970244347432712,0.01500253742297292,-0.00903263956599307,337.80011450801555,16.161049033176184,1.6897933086644565E-7
0.718,1.0,0.8215788271809981,9.83245120256713,4.178421172818997,0.1675487974327984,0.4120161982159662,0.1,0.3539572065963208,30.0,0.6460427934036771,0.056311128065056316,1.0,0.02252630399582894,1.0,5.632757186311104E-4,3.750920849504267E-4,0.0,0.01,0.2,10.0,329.7300927195044,320.7292228640665,8.988903273543327,8.070022231846316,8.070021980240542,0.9188790561559741,0.9188790095871112,0.0059817557441941855,0.005970363927024089,0.015002557929870366,-0.009032535058667584,337.80011459312607,16.161048937329785,1.689827155893331E-7
0.719,1.0,0.8215788270750892,9.832451203897579,4.178421172924906,0.1675487961023501,0.412016201266591,0.1,0.3539572046243535,30.0,0.6460427953756442,0.056311128314930764,1.0,0.02252630404201332,1.0,5.6328688230901E-4,3.750925922972461E-4,0.0,0.01,0.2,10.0,329.73009273868854,320.72922289752256,8.988903298294726,8.070022291771554,8.070022043618879,0.9188790480553233,0.91887900225288,0.005981755963820702,0.005970482248205722,0.015002578220698655,-0.009032431651031774,337.8001146771047,16.16104884271065,1.6898606469270298E-7
0.72,1.0,0.8215788269705852,9.832451205211033,4.17842117302941,0.16754879478889873,0.4120162042780525,0.1,0.3539572026792379,30.0,0.64604279732076,0.05631112856138058,1.0,0.022526304087438845,1.0,5.632979285044242E-4,3.7509309429853584E-4,0.0,0.01,0.2,10.0,329.7300927576509,320.7292229304346,8.988903322776569,8.070022350883798,8.070022106127468,0.9188790400565923,0.9188789950054986,0.005981756180890063,0.005970599324218017,0.015002598297737832,-0.00903232933151801,337.80011475996946,16.161048749300292,1.6898937855132726E-7
0.721,1.0,0.8215788268674641,9.832451206507741,4.1784211731325325,0.16754879349218973,0.41201620725094196,0.1,0.35395720076053677,30.0,0.6460427992394608,0.05631112880446197,1.0,0.02252630413212042,1.0,5.633088584534543E-4,3.750935910107015E-4,0.0,0.01,0.2,10.0,329.7300927763942,320.72922296281394,8.988903346991926,8.07002240919622,8.070022167780602,0.9188790321582914,0.9188789878438104,0.005981756395435426,0.005970715168162129,0.015002618163243778,-0.009032228088679891,337.80011484173775,16.16104865708063,1.6899265753603626E-7
0.722,1.0,0.8215788267657037,9.832451207787958,4.178421173234292,0.16754879221197272,0.41201621018583945,0.1,0.3539571988678215,30.0,0.646042801132176,0.05631112904423002,1.0,0.022526304176072615,1.0,5.633196733792027E-4,3.7509408248955135E-4,0.0,0.01,0.2,10.0,329.73009279492146,320.7292229946702,8.988903370943822,8.070022466721744,8.070022228592297,0.9188790243589469,0.9188789807666728,0.0059817566074894055,0.00597082979300144,0.015002637819448491,-0.00903212791119172,337.80011492242664,16.161048566033855,1.689959020137608E-7
0.723,1.0,0.8215788266652829,9.83245120905193,4.178421173334712,0.167548790948002,0.41201621308331493,0.1,0.35395719700067174,30.0,0.6460428029993256,0.056311129280738725,1.0,0.022526304219309668,1.0,5.633303744919083E-4,3.750945687903028E-4,0.0,0.01,0.2,10.0,329.73009281323516,320.7292230260138,8.988903394635246,8.07002252347305,8.070022288576283,0.9188790166571168,0.9188789737729636,0.005981756817084153,0.005970943211562992,0.015002657268560338,-0.009032028787846721,337.8001150020535,16.16104847614248,1.6899911234757248E-7
0.724,1.0,0.821578826566181,9.832451210299894,4.178421173433814,0.16754878970003653,0.4120162159439279,0.1,0.3539571951586753,30.0,0.646042804841322,0.05631112951404105,1.0,0.022526304261845518,1.0,5.633409629890822E-4,3.7509504996758875E-4,0.0,0.01,0.2,10.0,329.73009283133814,320.7292230568548,8.988903418069148,8.070022579462561,8.070022347746026,0.9188790090513885,0.9188789668615795,0.005981757024251311,0.005971055436538929,0.01500267651276431,-0.009031930707555704,337.8001150806347,16.161048387389375,1.6900228889672464E-7
0.725,1.0,0.8215788264683773,9.83245121153209,4.178421173531618,0.16754878846783913,0.4120162187682277,0.1,0.35395719334142794,30.0,0.6460428066585694,0.056311129744188934,1.0,0.022526304303693775,1.0,5.633514400556413E-4,3.7509552607546356E-4,0.0,0.01,0.2,10.0,329.73009284923296,320.7292230872027,8.98890344124846,8.070022634702465,8.070022406114747,0.9188790015403652,0.918878960031432,0.00598175722902205,0.005971166480487915,0.015002695554222251,-0.009031833659346379,337.80011515818643,16.161048299757663,1.6900543201669235E-7
0.726,1.0,0.8215788263718518,9.832451212748753,4.178421173628143,0.16754878725117706,0.4120162215567538,0.1,0.3539571915485331,30.0,0.6460428084514642,0.0563111299712333,1.0,0.022526304344867774,1.0,5.633618068640402E-4,3.7509599716740945E-4,0.0,0.01,0.2,10.0,329.7300928669224,320.72922311706674,8.98890346417605,8.07002268920472,8.07002246369539,0.9188789941226783,0.9188789532814493,0.005981757431427064,0.005971276355836524,0.01500271439507313,-0.009031737632361614,337.8001152347247,16.161048213230796,1.6900854205921203E-7
0.727,1.0,0.8215788262765847,9.832451213950108,4.17842117372341,0.16754878604982182,0.4120162243100362,0.1,0.35395718977960217,30.0,0.6460428102203951,0.056311130195224074,1.0,0.02252630438538053,1.0,5.633720645744031E-4,3.750964632963426E-4,0.0,0.01,0.2,10.0,329.7300928844091,320.7292231464565,8.98890348685477,8.070022742981045,8.070022520500656,0.9188789867969831,0.9188789466105796,0.005981757631496594,0.005971385074880647,0.01500273303743328,-0.009031642615858392,337.80011531026497,16.161048127792526,1.6901161937232093E-7
0.728,1.0,0.8215788261825565,9.832451215136382,4.178421173817438,0.167548784863549,0.41201622702859525,0.1,0.35395718803425363,30.0,0.6460428119657435,0.05631113041621025,1.0,0.02252630442524478,1.0,5.633822143346525E-4,3.750969245146189E-4,0.0,0.01,0.2,10.0,329.73009290169546,320.729223175381,8.988903509287425,8.070022796042943,8.070022576543,0.9188789795619611,0.9188789400177857,0.005981757829260424,0.005971492649786849,0.015002751483396621,-0.009031548599206634,337.800115384823,16.161048043426884,1.6901466430039574E-7
0.729,1.0,0.821578826089748,9.832451216307792,4.178421173910248,0.1675487836921378,0.41201622971294194,0.1,0.3539571863121136,30.0,0.6460428136878836,0.05631113063423983,1.0,0.022526304464472992,1.0,5.633922572806378E-4,3.750973808740403E-4,0.0,0.01,0.2,10.0,329.73009291878384,320.7292232038489,8.988903531476803,8.0700228484017,8.070022631834622,0.9188789724163106,0.9188789335020461,0.005981758024747883,0.005971599092593733,0.015002769735034921,-0.00903145557188812,337.8001154584141,16.16104796011819,1.6901767718419132E-7
0.73,1.0,0.821578825998141,9.832451217464557,4.178421174001855,0.16754878253537173,0.4120162323635785,0.1,0.35395718461281495,30.0,0.6460428153871824,0.05631113084935995,1.0,0.02252630450307733,1.0,5.634021945362616E-4,3.750978324258608E-4,0.0,0.01,0.2,10.0,329.7300929356772,320.7292232318691,8.988903553425633,8.070022900068382,8.07002268638753,0.9188789653587589,0.9188789270623551,0.005981758217987882,0.005971704415213289,0.015002787794398028,-0.00903136352349502,337.80011553105226,16.16104787785102,1.6902065836087846E-7
0.731,1.0,0.821578825907717,9.832451218606892,4.17842117409228,0.16754878139303783,0.41201623498099793,0.1,0.35395718293599776,30.0,0.6460428170639997,0.056311131061616795,1.0,0.02252630454106972,1.0,5.634120272136058E-4,3.750982792207916E-4,0.0,0.01,0.2,10.0,329.73009295237773,320.72922325944995,8.988903575136636,8.07002295105385,8.07002274021345,0.9188789583880489,0.9188789206977226,0.005981758409008886,0.00597180862943221,0.015002805663514088,-0.009031272443729081,337.8001156027526,16.16104779661024,1.6902360816408174E-7
0.732,1.0,0.8215788258184579,9.832451219735,4.17842117418154,0.167548780264927,0.4120162375656849,0.1,0.3539571812813088,30.0,0.6460428187186886,0.056311131271055706,1.0,0.02252630457846182,1.0,5.634217564130558E-4,3.7509872130900756E-4,0.0,0.01,0.2,10.0,329.7300929688878,320.72922328659956,8.988903596612483,8.07002300136876,8.07002279332392,0.9188789515029501,0.9188789144071745,0.005981758597838941,0.005971911746913233,0.015002823344389802,-0.009031182322400261,337.80011567352915,16.16104771638098,1.6902652692391672E-7
0.733,1.0,0.8215788257303459,9.832451220849094,4.178421174269651,0.1675487791508338,0.4120162401181152,0.1,0.35395717964840173,30.0,0.6460428203515957,0.056311131477721134,1.0,0.022526304615265027,1.0,5.634313832234229E-4,3.750991587401528E-4,0.0,0.01,0.2,10.0,329.73009298520986,320.7292233133263,8.988903617855817,8.070023051023561,8.070022845730247,0.9188789447022497,0.9188789081897517,0.0059817587845056855,0.005972013779196414,0.015002840839010628,-0.009031093149425608,337.80011574339596,16.161047637148634,1.6902941496702685E-7
0.734,1.0,0.821578825643364,9.832451221949372,4.178421174356633,0.16754877805055635,0.41201624263875664,0.1,0.3539571780369365,30.0,0.6460428219630608,0.05631113168165671,1.0,0.02252630465149049,1.0,5.634409087220666E-4,3.7509959156334615E-4,0.0,0.01,0.2,10.0,329.7300930013462,320.7292233396382,8.988903638869248,8.070023100028507,8.070022897443518,0.9188789379847585,0.9188789020445083,0.005981758969036354,0.005972114737700436,0.015002858149341027,-0.009031004914828177,337.80011581236664,16.161047558898833,1.6903227261661996E-7
0.735,1.0,0.8215788255574948,9.83245122303603,4.178421174442503,0.16754877696389617,0.41201624512806845,0.1,0.3539571764465796,30.0,0.6460428235534177,0.05631113188290524,1.0,0.022526304687149123,1.0,5.634503339750145E-4,3.751000198271869E-4,0.0,0.01,0.2,10.0,329.730093017299,320.7292233655429,8.988903659655358,8.070023148393672,8.070022948474614,0.9188789313493042,0.9188788959705149,0.005981759151457769,0.005972214633723885,0.015002875277324678,-0.009030917608735962,337.8001158804553,16.16104748161747,1.6903510019250433E-7
0.736,1.0,0.8215788254727218,9.832451224109267,4.178421174527276,0.16754877589065822,0.412016247586502,0.1,0.3539571748770036,30.0,0.6460428251229936,0.056311132081508695,1.0,0.02252630472225159,1.0,5.634596600370812E-4,3.7510044357976023E-4,0.0,0.01,0.2,10.0,329.73009303307083,320.7292233910474,8.988903680216701,8.070023196128927,8.070022998834206,0.918878924794734,0.9188788899668524,0.005981759331796356,0.0059723134784464916,0.015002892224884705,-0.009030831221380785,337.8001159476746,16.161047405290674,1.6903789801112433E-7
0.737,1.0,0.8215788253890286,9.832451225169274,4.178421174610971,0.16754877483065114,0.41201625001450104,0.1,0.3539571733278874,30.0,0.6460428266721098,0.05631113227750827,1.0,0.02252630475680833,1.0,5.634688879519866E-4,3.7510086286864265E-4,0.0,0.01,0.2,10.0,329.73009304866355,320.7292234161599,8.98890370055578,8.070023243243975,8.070023048532777,0.9188789183199219,0.9188788840326211,0.0059817595100781756,0.005972411282930403,0.015002908993923874,-0.009030745743097014,337.8001160140378,16.161047329904832,1.6904066638559596E-7
0.738,1.0,0.821578825306399,9.83245122621624,4.1784211746936,0.1675487737836865,0.41201625241250156,0.1,0.3539571717989158,30.0,0.6460428282010816,0.056311132470944415,1.0,0.02252630479082956,1.0,5.634780187524722E-4,3.751012777409078E-4,0.0,0.01,0.2,10.0,329.73009306407994,320.72922344088755,8.988903720675093,8.070023289748324,8.070023097580613,0.9188789119237525,0.9188788781669309,0.005981759686328897,0.0059725080581214075,0.015002925586324859,-0.009030661164320782,337.8001160795574,16.161047255446547,1.6904340562574165E-7
0.739,1.0,0.8215788252248172,9.832451227250347,4.178421174775182,0.16754877274957913,0.41201625478093196,0.1,0.3539571702897792,30.0,0.6460428297102181,0.056311132661856785,1.0,0.022526304824325268,1.0,5.634870534604166E-4,3.7510168824313135E-4,0.0,0.01,0.2,10.0,329.73009307932153,320.7292234652373,8.988903740577104,8.07002333565131,8.070023145987783,0.9188789056051313,0.9188788723689054,0.005981759860573828,0.005972603814850163,0.015002942003950394,-0.009030577475588738,337.8001161442464,16.16104718190265,1.6904611603812497E-7
0.74,1.0,0.8215788251442677,9.832451228271779,4.178421174855731,0.16754877172814722,0.41201625712021306,0.1,0.35395716880017414,30.0,0.6460428311998232,0.056311132850284315,1.0,0.022526304857305238,1.0,5.634959930869498E-4,3.7510209442139625E-4,0.0,0.01,0.2,10.0,329.7300930943912,320.72922348921594,8.988903760264227,8.070023380962107,8.070023193764202,0.9188788993629844,0.9188788666376838,0.005981760032837886,0.005972698563833398,0.015002958248643537,-0.009030494667536991,337.80011620811666,16.161047109260203,1.6904879792608494E-7
0.741,1.0,0.8215788250647351,9.832451229280714,4.178421174935263,0.1675487707192119,0.41201625943075887,0.1,0.3539571673298024,30.0,0.6460428326701948,0.05631113303626522,1.0,0.022526304889779025,1.0,5.635048386325656E-4,3.751024963212987E-4,0.0,0.01,0.2,10.0,329.7300931092904,320.72922351283063,8.988903779738866,8.070023425689707,8.070023240919573,0.9188788931962535,0.9188788609724146,0.0059817602031456505,0.005972792315675116,0.015002974322227846,-0.009030412730900146,337.8001162711804,16.161047037506496,1.6905145158976966E-7
0.742,1.0,0.8215788249862042,9.832451230277329,4.178421175013793,0.16754876972259738,0.4120162617129762,0.1,0.35395716587837167,30.0,0.6460428341216257,0.05631113321983699,1.0,0.022526304921756,1.0,5.63513591087234E-4,3.751028939879523E-4,0.0,0.01,0.2,10.0,329.7300931240214,320.72922353608806,8.988903799003392,8.070023469842944,8.070023287463416,0.918878887103898,0.9188788553722624,0.00598176037152135,0.005972885080867781,0.015002990226507605,-0.009030331656510257,337.80011633345015,16.161046966629023,1.690540773261702E-7
0.743,1.0,0.821578824908661,9.832451231261794,4.178421175091336,0.16754876873813074,0.4120162639672647,0.1,0.35395716444559455,30.0,0.6460428355544028,0.05631113340103644,1.0,0.022526304953245313,1.0,5.635222514305116E-4,3.751032874659941E-4,0.0,0.01,0.2,10.0,329.73009313858626,320.7292235589942,8.988903818060153,8.070023513430494,8.070023333405114,0.9188788810848931,0.9188788498364013,0.005981760537988852,0.005972976869793483,0.015003005963268028,-0.009030251435295714,337.80011639493665,16.161046896615478,1.6905667542915347E-7
0.744,1.0,0.8215788248320904,9.832451232234279,4.178421175167907,0.16754876776564223,0.4120162661940175,0.1,0.353957163031189,30.0,0.6460428369688082,0.05631113357989969,1.0,0.022526304984255938,1.0,5.63530820631651E-4,3.751036767995889E-4,0.0,0.01,0.2,10.0,329.73009315298714,320.7292235815562,8.988903836911447,8.070023556460864,8.070023378753838,0.9188788751382377,0.9188788443640206,0.005981760702571685,0.005973067692725109,0.015003021534275435,-0.009030172058280304,337.80011645565196,16.16104682745381,1.6905924618949527E-7
0.745,1.0,0.8215788247564785,9.832451233194957,4.1784211752435185,0.16754876680496472,0.41201626839362104,0.1,0.35395716163487845,30.0,0.6460428383651188,0.05631113375646222,1.0,0.022526305014796643,1.0,5.63539299649709E-4,3.751040620324351E-4,0.0,0.01,0.2,10.0,329.730093167226,320.7292236037797,8.98890385555958,8.070023598942422,8.070023423518604,0.9188788692629375,0.9188788389543183,0.005981760865293059,0.00597315755982748,0.015003036941277505,-0.00903009351658224,337.80011651560716,16.16104675913211,1.6906178989491269E-7
0.746,1.0,0.8215788246818112,9.832451234143988,4.178421175318186,0.16754876585593392,0.4120162705664551,0.1,0.35395716025639085,30.0,0.6460428397436063,0.05631113393075884,1.0,0.02252630504487601,1.0,5.635476894336538E-4,3.7510444320776874E-4,0.0,0.01,0.2,10.0,329.7300931813047,320.729223625671,8.988903874006795,8.070023640883372,8.070023467708266,0.918878863458021,0.9188788336065069,0.005981761026175831,0.005973246481158487,0.01500305218600342,-0.009030015801413138,337.8001165748132,16.161046691638703,1.6906430683009614E-7
0.747,1.0,0.8215788246080749,9.832451235081534,4.1784211753919225,0.1675487649183884,0.4120162727128933,0.1,0.3539571588954594,30.0,0.6460428411045376,0.05631113410282372,1.0,0.02252630507450244,1.0,5.635559909224713E-4,3.751048203683692E-4,0.0,0.01,0.2,10.0,329.7300931952253,320.7292236472362,8.98890389225533,8.070023682291776,8.070023511331504,0.9188788577225326,0.918878828319809,0.0059817611852425534,0.005973334466670229,0.015003067270164098,-0.009029938904076927,337.8001166332813,16.161046624962115,1.6906679727674138E-7
0.748,1.0,0.821578824535256,9.832451236007753,4.178421175464741,0.16754876399216928,0.4120162748333028,0.1,0.35395715755182217,30.0,0.6460428424481749,0.05631113427269045,1.0,0.022526305103684165,1.0,5.635642050452702E-4,3.7510519355656355E-4,0.0,0.01,0.2,10.0,329.73009320898973,320.7292236684811,8.98890391030739,8.070023723175549,8.070023554396865,0.9188788520555277,0.9188788230934593,0.005981761342515443,0.005973421526210105,0.015003082195452369,-0.009029862815969063,337.8001166910217,16.161046559091034,1.6906926151358105E-7
0.749,1.0,0.8215788244633411,9.8324512369228,4.178421175536656,0.16754876307712036,0.4120162769280447,0.1,0.3539571562252218,30.0,0.6460428437747754,0.05631113444039197,1.0,0.022526305132429234,1.0,5.635723327213847E-4,3.7510556281423167E-4,0.0,0.01,0.2,10.0,329.7300932225997,320.7292236894115,8.988903928165156,8.070023763542462,8.070023596912707,0.9188788464560812,0.9188788179267037,0.005981761498016422,0.0059735076695219295,0.015003096963543173,-0.009029787528575538,337.80011674804535,16.161046494014357,1.690716998164154E-7
0.75,1.0,0.8215788243923176,9.832451237826835,4.17842117560768,0.16754876217308806,0.4120162789974742,0.1,0.35395715491540547,30.0,0.6460428450845916,0.05631113460596064,1.0,0.02252630516074552,1.0,5.635803748604784E-4,3.7510592818281086E-4,0.0,0.01,0.2,10.0,329.73009323605726,320.7292237100328,8.988903945830788,8.070023803400147,8.070023638887262,0.9188788409232795,0.9188788128187975,0.005981761651767096,0.005973592906247018,0.015003111576093757,-0.009029713033471694,337.8001168043622,16.161046429721168,1.690741124581435E-7
0.751,1.0,0.8215788243221724,9.832451238720001,4.178421175677825,0.1675487612799212,0.4120162810419403,0.1,0.35395715362212504,30.0,0.6460428463778719,0.05631113476942823,1.0,0.02252630518864074,1.0,5.635883323626458E-4,3.751062897033005E-4,0.0,0.01,0.2,10.0,329.73009324936413,320.72922373035067,8.9889039633064,8.07002384275611,8.070023680328607,0.9188788354562275,0.9188788077690082,0.005981761803788768,0.0059736772459252595,0.015003126034743854,-0.009029639322321686,337.80011685998267,16.161046366200704,1.6907649970879374E-7
0.752,1.0,0.8215788242528932,9.83245123960245,4.178421175747104,0.16754876039747132,0.41201628306178667,0.1,0.35395715234513675,30.0,0.6460428476548601,0.05631113493082594,1.0,0.022526305216122446,1.0,5.635962061185124E-4,3.7510664741626675E-4,0.0,0.01,0.2,10.0,329.7300932625223,320.7292237503706,8.98890398059411,8.070023881617711,8.070023721244677,0.9188788300540426,0.918878802776615,0.005981761954102439,0.0059737606979961885,0.015003140341115856,-0.009029566386877142,337.8001169149164,16.161046303442422,1.6907886183555372E-7
0.753,1.0,0.8215788241844674,9.83245124047433,4.178421175815531,0.1675487595255921,0.4120162850573508,0.1,0.3539571510842012,30.0,0.6460428489157956,0.05631113509018441,1.0,0.02252630524319803,1.0,5.636039970093346E-4,3.751070013618474E-4,0.0,0.01,0.2,10.0,329.73009327553314,320.72922377009746,8.988903997695987,8.070023919992186,8.070023761643244,0.9188788247158537,0.9188787978409042,0.005981762102728825,0.0059738432718000325,0.015003154496815042,-0.009029494218976577,337.8001169691736,16.161046241435898,1.6908119910280035E-7
0.754,1.0,0.8215788241168831,9.832451241335782,4.178421175883115,0.1675487586641399,0.41201628702896514,0.1,0.3539571498390832,30.0,0.6460428501609135,0.056311135247533756,1.0,0.022526305269874734,1.0,5.636117059070976E-4,3.7510735157975566E-4,0.0,0.01,0.2,10.0,329.7300932883991,320.7292237895369,8.988904014614088,8.070023957886644,8.070023801531976,0.9188788194408091,0.9188787929611761,0.005981762249688359,0.0059739249765787695,0.0150031685034297,-0.009029422810544212,337.8001170227634,16.161046180170924,1.6908351177212927E-7
0.755,1.0,0.821578824050128,9.83245124218695,4.17842117594987,0.16754875781297318,0.41201628897695636,0.1,0.3539571486095516,30.0,0.646042851390445,0.05631113540290353,1.0,0.02252630529615964,1.0,5.636193336746143E-4,3.751076981092859E-4,0.0,0.01,0.2,10.0,329.73009330112137,320.72922380869363,8.98890403135044,8.070023995308066,8.070023840918372,0.9188788142280684,0.9188787881367383,0.00598176239500118,0.0059740058214771425,0.015003182362531372,-0.009029352153589286,337.8001170756956,16.161046119637437,1.6908580010238429E-7
