Time,compartment,GSH,HTA,SLG,Lac,MG,vneHTA,vGlxI
31280.0,1.0,1.5630986130694748,0.0052164151208483585,6.431684971809664,0.0,0.01,4.5956012379372475E-5,4.610546442799767E-5
31290.0,1.0,1.5626391315983212,0.005214893115292608,6.432145975286374,0.0,0.01,4.5931000988759345E-5,4.608037227662572E-5
31300.0,1.0,1.5621799001894159,0.005213371935389241,6.432606727875181,0.0,0.01,4.590600590088055E-5,4.605529647996436E-5
31310.0,1.0,1.5617209186797756,0.005211851580603165,6.433067229739607,0.0,0.01,4.588102710204045E-5,4.603023702427273E-5
31320.0,1.0,1.5612621869065535,0.005210332050399728,6.433527481043034,0.0,0.01,4.585606457855728E-5,4.60051938958252E-5
31330.0,1.0,1.5608037047070389,0.005208813344244724,6.433987481948704,0.0,0.01,4.583111831676055E-5,4.5980167080911386E-5
31340.0,1.0,1.5603454719186594,0.005207295461604397,6.434447232619726,0.0,0.01,4.5806188303000595E-5,4.595515656583598E-5
31350.0,1.0,1.559887488378978,0.005205778401945433,6.434906733219067,0.0,0.01,4.5781274523638144E-5,4.593016233691901E-5
31360.0,1.0,1.5594297539256943,0.005204262164734961,6.435365983909561,0.0,0.01,4.5756376965050416E-5,4.590518438049543E-5
31370.0,1.0,1.5589722683966438,0.005202746749440552,6.435824984853906,0.0,0.01,4.573149561363111E-5,4.588022268291541E-5
31380.0,1.0,1.5585150316297984,0.005201232155530224,6.436283736214661,0.0,0.01,4.570663045578866E-5,4.5855277230544186E-5
31390.0,1.0,1.5580580434632656,0.005199718382472434,6.4367422381542525,0.0,0.01,4.5681781477945396E-5,4.5830348009762006E-5
31400.0,1.0,1.557601303735289,0.005198205429736082,6.437200490834965,0.0,0.01,4.565694866654011E-5,4.5805435006964226E-5
31410.0,1.0,1.557144812284247,0.005196693296790514,6.437658494418953,0.0,0.01,4.563213200802201E-5,4.5780538208561254E-5
31420.0,1.0,1.5566885689486543,0.005195181983105508,6.438116249068231,0.0,0.01,4.5607331488861994E-5,4.57556576009784E-5
31430.0,1.0,1.5562325735671605,0.0051936714881512915,6.438573754944679,0.0,0.01,4.5582547095541354E-5,4.573079317065603E-5
31440.0,1.0,1.55577682597855,0.005192161811398526,6.439031012210042,0.0,0.01,4.555777881455874E-5,4.5705944904049465E-5
31450.0,1.0,1.555321326021743,0.005190652952318317,6.439488021025928,0.0,0.01,4.553302663242668E-5,4.56811127876289E-5
31460.0,1.0,1.5548660735357935,0.005189144910382204,6.439944781553813,0.0,0.01,4.550829053567244E-5,4.565629680787951E-5
31470.0,1.0,1.554411068359891,0.005187637685062174,6.440401293955037,0.0,0.01,4.548357051083456E-5,4.563149695130135E-5
31480.0,1.0,1.5539563103333598,0.005186131275830641,6.4408575583908,0.0,0.01,4.545886654447589E-5,4.560671320440936E-5
31490.0,1.0,1.5535017992956572,0.005184625682160466,6.441313575022172,0.0,0.01,4.543417862316358E-5,4.55819455537333E-5
31500.0,1.0,1.553047535086376,0.005183120903524941,6.441769344010089,0.0,0.01,4.540950673348823E-5,4.5557193985817804E-5
31510.0,1.0,1.5525935175452426,0.0051816169393978,6.44222486551535,0.0,0.01,4.538485086204736E-5,4.5532458487222306E-5
31520.0,1.0,1.552139746512117,0.005180113789253207,6.442680139698621,0.0,0.01,4.536021099545845E-5,4.550773904452098E-5
31530.0,1.0,1.5516862218269938,0.005178611452565766,6.443135166720432,0.0,0.01,4.533558712035545E-5,4.548303564430284E-5
31540.0,1.0,1.5512329433300007,0.005177109928810516,6.44358994674118,0.0,0.01,4.5310979223380995E-5,4.5458348273171605E-5
31550.0,1.0,1.550779910861399,0.005175609217462935,6.444044479921129,0.0,0.01,4.5286387291193324E-5,4.543367691774583E-5
31560.0,1.0,1.5503271242615837,0.0051741093179989255,6.444498766420408,0.0,0.01,4.526181131047063E-5,4.5409021564658606E-5
31570.0,1.0,1.5498745833710823,0.005172610229894831,6.444952806399014,0.0,0.01,4.5237251267901506E-5,4.538438220055783E-5
31580.0,1.0,1.5494222880305557,0.0051711119526274265,6.445406600016809,0.0,0.01,4.5212707150188436E-5,4.535975881210602E-5
31590.0,1.0,1.548970238080798,0.005169614485673921,6.44586014743352,0.0,0.01,4.5188178944053844E-5,4.533515138598036E-5
31600.0,1.0,1.5485184333627358,0.005168117828511956,6.446313448808744,0.0,0.01,4.516366663622623E-5,4.531055990887271E-5
31610.0,1.0,1.5480668737174281,0.005166621980619601,6.4467665043019435,0.0,0.01,4.5139170213458375E-5,4.528598436748936E-5
31620.0,1.0,1.5476155589860667,0.00516512694147536,6.447219314072449,0.0,0.01,4.5114689662513474E-5,4.526142474855136E-5
31630.0,1.0,1.547164489009976,0.005163632710558174,6.447671878279458,0.0,0.01,4.5090224970162525E-5,4.5236881038794334E-5
31640.0,1.0,1.5467136636306118,0.005162139287347407,6.448124197082032,0.0,0.01,4.5065776123199945E-5,4.521235322496836E-5
31650.0,1.0,1.546263082689562,0.005160646671322852,6.448576270639107,0.0,0.01,4.504134310843056E-5,4.518784129383802E-5
31660.0,1.0,1.5458127460285478,0.0051591548619647366,6.44902809910948,0.0,0.01,4.501692591267915E-5,4.5163345232182496E-5
31670.0,1.0,1.5453626534894203,0.005157663858753716,6.449479682651819,0.0,0.01,4.499252452277568E-5,4.513886502679538E-5
31680.0,1.0,1.5449128049141632,0.005156173661170876,6.449931021424659,0.0,0.01,4.4968138925570965E-5,4.511440066448478E-5
31690.0,1.0,1.5444632001448912,0.005154684268697724,6.450382115586404,0.0,0.01,4.494376910792967E-5,4.5089952132073164E-5
31700.0,1.0,1.544013839023851,0.005153195680816203,6.4508329652953265,0.0,0.01,4.4919415056728605E-5,4.506551941639752E-5
31710.0,1.0,1.5435647213934198,0.005151707897008679,6.451283570709565,0.0,0.01,4.4895076758861945E-5,4.504110250430918E-5
31720.0,1.0,1.5431158470961064,0.0051502209167579496,6.451733931987129,0.0,0.01,4.487075420123339E-5,4.501670138267392E-5
31730.0,1.0,1.5426672159745498,0.005148734739547232,6.452184049285897,0.0,0.01,4.484644737076573E-5,4.499231603837179E-5
31740.0,1.0,1.5422188278715203,0.005147249364860171,6.452633922763614,0.0,0.01,4.482215625439649E-5,4.496794645829723E-5
31750.0,1.0,1.541770682629919,0.005145764792180844,6.453083552577894,0.0,0.01,4.479788083907189E-5,4.494359262935904E-5
31760.0,1.0,1.541322780092776,0.005144281020993744,6.453532938886224,0.0,0.01,4.47736211117572E-5,4.491925453848022E-5
31770.0,1.0,1.540875120103254,0.005142798050783796,6.453982081845957,0.0,0.01,4.4749377059429864E-5,4.489493217259817E-5
31780.0,1.0,1.540427702504644,0.0051413158810363424,6.454430981614314,0.0,0.01,4.472514866908379E-5,4.487062551866448E-5
31790.0,1.0,1.5399805271403677,0.005139834511237154,6.454879638348389,0.0,0.01,4.4700935927725026E-5,4.4846334563644974E-5
31800.0,1.0,1.539533593853977,0.005138353940872424,6.455328052205146,0.0,0.01,4.467673882237264E-5,4.4822059294519746E-5
31810.0,1.0,1.539086902489153,0.005136874169428768,6.455776223341414,0.0,0.01,4.465255734006392E-5,4.479779969828309E-5
31820.0,1.0,1.5386404528897064,0.005135395196393224,6.456224151913895,0.0,0.01,4.462839146784567E-5,4.477355576194345E-5
31830.0,1.0,1.538194244899578,0.00513391702125325,6.4566718380791635,0.0,0.01,4.460424119278293E-5,4.4749327472523444E-5
31840.0,1.0,1.5377482783628373,0.005132439643496728,6.45711928199366,0.0,0.01,4.4580106501952016E-5,4.4725114817059834E-5
31850.0,1.0,1.5373025531236835,0.0051309630626119596,6.457566483813698,0.0,0.01,4.455598738244571E-5,4.470091778260353E-5
31860.0,1.0,1.5368570690264443,0.005129487278087669,6.458013443695462,0.0,0.01,4.4531883821365484E-5,4.467673635621953E-5
31870.0,1.0,1.5364118259155766,0.005128012289412996,6.458460161795004,0.0,0.01,4.4507795805835346E-5,4.4652570524986885E-5
31880.0,1.0,1.535966823635666,0.0051265380960775035,6.45890663826825,0.0,0.01,4.448372332298625E-5,4.462842027599878E-5
31890.0,1.0,1.5355220620314267,0.005125064697571173,6.459352873270996,0.0,0.01,4.44596663599665E-5,4.4604285596362344E-5
31900.0,1.0,1.5350775409477015,0.005123592093384404,6.459798866958907,0.0,0.01,4.443562490393741E-5,4.45801664731989E-5
31910.0,1.0,1.5346332602294614,0.005122120283008015,6.460244619487523,0.0,0.01,4.44115989420733E-5,4.45560628936436E-5
31920.0,1.0,1.5341892197218057,0.005120649265933241,6.460690131012253,0.0,0.01,4.438758846156583E-5,4.4531974844845646E-5
31930.0,1.0,1.5337454192699618,0.0051191790416517365,6.461135401688378,0.0,0.01,4.4363593449616226E-5,4.4507902313968266E-5
31940.0,1.0,1.5333018587192846,0.00511770960965557,6.4615804316710514,0.0,0.01,4.4339613893443035E-5,4.4483845288188594E-5
31950.0,1.0,1.5328585379152575,0.005116240969437227,6.462025221115298,0.0,0.01,4.431564978027609E-5,4.44598037546976E-5
31960.0,1.0,1.5324154567034909,0.005114773120489612,6.462469770176012,0.0,0.01,4.429170109736171E-5,4.4435777700700365E-5
31970.0,1.0,1.531972614929723,0.005113306062306041,6.462914079007964,0.0,0.01,4.426776783195748E-5,4.4411767113415696E-5
31980.0,1.0,1.5315300124398192,0.005111839794380248,6.463358147765794,0.0,0.01,4.4243849971335736E-5,4.438777198007633E-5
31990.0,1.0,1.5310876490797727,0.00511037431620638,6.463801976604014,0.0,0.01,4.4219947502783553E-5,4.436379228792888E-5
32000.0,1.0,1.5306455246957031,0.005108909627278999,6.464245565677011,0.0,0.01,4.419606041360276E-5,4.4339828024233716E-5
32010.0,1.0,1.5302036391338572,0.005107445727093079,6.464688915139043,0.0,0.01,4.4172188691104716E-5,4.431587917626507E-5
32020.0,1.0,1.5297619922406085,0.00510598261514401,6.465132025144241,0.0,0.01,4.4148332322619874E-5,4.4291945731310986E-5
32030.0,1.0,1.5293205838624575,0.005104520290927595,6.465574895846609,0.0,0.01,4.412449129548562E-5,4.4268027676673314E-5
32040.0,1.0,1.5288794138460309,0.0051030587539400455,6.466017527400022,0.0,0.01,4.410066559705928E-5,4.424412499966755E-5
32050.0,1.0,1.5284384820380823,0.0051015980036779865,6.4664599199582335,0.0,0.01,4.4076855214713814E-5,4.422023768762297E-5
32060.0,1.0,1.527997788285491,0.005100138039638457,6.466902073674865,0.0,0.01,4.405306013582737E-5,4.419636572788265E-5
32070.0,1.0,1.5275573324352625,0.005098678861318909,6.467343988703413,0.0,0.01,4.4029280347794575E-5,4.41725091078033E-5
32080.0,1.0,1.5271171143345283,0.005097220468217197,6.4677856651972485,0.0,0.01,4.400551583802741E-5,4.41486678147553E-5
32090.0,1.0,1.5266771338305465,0.00509576285983159,6.468227103309615,0.0,0.01,4.398176659395261E-5,4.412484183612268E-5
32100.0,1.0,1.5262373907706996,0.005094306035660769,6.468668303193631,0.0,0.01,4.395803260300209E-5,4.410103115930319E-5
32110.0,1.0,1.525797885002497,0.005092849995203822,6.469109265002292,0.0,0.01,4.393431385262946E-5,4.4077235771708104E-5
32120.0,1.0,1.5253586163735726,0.0050913947379602476,6.469549988888459,0.0,0.01,4.391061033029702E-5,4.4053455660762404E-5
32130.0,1.0,1.524919584731686,0.005089940263429948,6.4699904750048765,0.0,0.01,4.3886922023485264E-5,4.402969081390454E-5
32140.0,1.0,1.5244807899247224,0.005088486571113241,6.4704307235041565,0.0,0.01,4.3863248919683365E-5,4.400594121858669E-5
32150.0,1.0,1.524042231800691,0.005087033660510845,6.47087073453879,0.0,0.01,4.383959100639611E-5,4.3982206862274414E-5
32160.0,1.0,1.5236039102077268,0.005085581531123889,6.4713105082611415,0.0,0.01,4.381594827114303E-5,4.3958487732446907E-5
32170.0,1.0,1.5231658249940891,0.005084130182453909,6.471750044823448,0.0,0.01,4.3792320701455806E-5,4.393478381659684E-5
32180.0,1.0,1.522727976008162,0.005082679614002845,6.472189344377827,0.0,0.01,4.376870828487825E-5,4.391109510223039E-5
32190.0,1.0,1.5222903630984546,0.005081229825273045,6.4726284070762645,0.0,0.01,4.374511100897066E-5,4.388742157686718E-5
32200.0,1.0,1.5218529861135994,0.005079780815767262,6.473067233070625,0.0,0.01,4.3721528861303746E-5,4.386376322804036E-5
32210.0,1.0,1.5214158449023538,0.005078332584988653,6.473505822512649,0.0,0.01,4.3697961829463824E-5,4.3840120043296443E-5
32220.0,1.0,1.520978939313599,0.00507688513244078,6.473944175553951,0.0,0.01,4.367440990104849E-5,4.3816492010195405E-5
32230.0,1.0,1.5205422691963404,0.005075438457627608,6.474382292346023,0.0,0.01,4.3650873063672685E-5,4.379287911631055E-5
32240.0,1.0,1.520105834399707,0.00507399256005351,6.474820173040231,0.0,0.01,4.362735130495916E-5,4.376928134922865E-5
32250.0,1.0,1.5196696347729517,0.005072547439223257,6.475257817787817,0.0,0.01,4.3603844612546266E-5,4.3745698696549865E-5
32260.0,1.0,1.519233670165451,0.005071103094642023,6.475695226739899,0.0,0.01,4.358035297409059E-5,4.372213114588756E-5
32270.0,1.0,1.5187979404267047,0.005069659525815388,6.476132400047471,0.0,0.01,4.35568763772539E-5,4.3698578684868586E-5
32280.0,1.0,1.5183624454063362,0.0050682167322493345,6.476569337861406,0.0,0.01,4.35334148097162E-5,4.3675041301133E-5
32290.0,1.0,1.5179271849540914,0.005066774713450241,6.47700604033245,0.0,0.01,4.3509968259167024E-5,4.36515189823342E-5
32300.0,1.0,1.5174921589198398,0.00506533346892489,6.477442507611226,0.0,0.01,4.348653671331672E-5,4.3628011716138804E-5
32310.0,1.0,1.5170573671535736,0.005063892998180468,6.477878739848236,0.0,0.01,4.346312015987737E-5,4.360451949022676E-5
32320.0,1.0,1.5166228095054077,0.005062453300724554,6.478314737193858,0.0,0.01,4.343971858658622E-5,4.358104229229114E-5
32330.0,1.0,1.51618848582558,0.005061014376065135,6.478750499798346,0.0,0.01,4.341633198118658E-5,4.3557580110038385E-5
32340.0,1.0,1.5157543959644508,0.005059576223710595,6.47918602781183,0.0,0.01,4.339296033143217E-5,4.353413293118802E-5
32350.0,1.0,1.5153205397725025,0.00505813884316971,6.479621321384318,0.0,0.01,4.336960362510186E-5,4.351070074347278E-5
32360.0,1.0,1.5148869171003396,0.005056702233951666,6.480056380665699,0.0,0.01,4.334626184997192E-5,4.348728353463859E-5
32370.0,1.0,1.5144535277986895,0.005055266395566039,6.480491205805735,0.0,0.01,4.332293499384552E-5,4.346388129244452E-5
32380.0,1.0,1.5140203717184006,0.005053831327522807,6.480925796954066,0.0,0.01,4.329962304452841E-5,4.344049400466272E-5
32390.0,1.0,1.5135874487104444,0.0050523970293323405,6.481360154260213,0.0,0.01,4.3276325989847174E-5,4.341712165907848E-5
32400.0,1.0,1.5131547586259126,0.00505096350050541,6.481794277873572,0.0,0.01,4.3253043817638795E-5,4.3393764243490184E-5
32410.0,1.0,1.5127223013160196,0.005049530740553184,6.482228167943417,0.0,0.01,4.3229776515751536E-5,4.337042174570929E-5
32420.0,1.0,1.5122900766321008,0.005048098748987224,6.482661824618901,0.0,0.01,4.320652407204667E-5,4.33470941535603E-5
32430.0,1.0,1.5118580844256135,0.005046667525319487,6.483095248049057,0.0,0.01,4.3183286474403684E-5,4.3323781454880784E-5
32440.0,1.0,1.5114263245481352,0.005045237069062329,6.483528438382792,0.0,0.01,4.316006371070727E-5,4.33004836375213E-5
32450.0,1.0,1.5109947968513653,0.005043807379728496,6.483961395768896,0.0,0.01,4.31368557688612E-5,4.3277200689345424E-5
32460.0,1.0,1.5105635011871237,0.005042378456831131,6.4843941203560345,0.0,0.01,4.311366263677792E-5,4.325393259822972E-5
32470.0,1.0,1.5101324374073517,0.005040950299883771,6.484826612292754,0.0,0.01,4.3090484302387225E-5,4.3230679352063703E-5
32480.0,1.0,1.5097016053641108,0.005039522908400344,6.485258871727479,0.0,0.01,4.306732075362932E-5,4.3207440938749856E-5
32490.0,1.0,1.5092710049095828,0.005038096281895175,6.485690898808512,0.0,0.01,4.304417197845394E-5,4.3184217346203594E-5
32500.0,1.0,1.5088406358960704,0.005036670419882977,6.486122693684036,0.0,0.01,4.3021037964832524E-5,4.316100856235321E-5
32510.0,1.0,1.5084104981759965,0.005035245321878862,6.486554256502115,0.0,0.01,4.299791870073736E-5,4.3137814575139976E-5
32520.0,1.0,1.5079805916019042,0.005033820987398323,6.486985587410688,0.0,0.01,4.29748141741685E-5,4.311463537251792E-5
32530.0,1.0,1.5075509160264566,0.005032397415957258,6.487416686557577,0.0,0.01,4.2951724373121655E-5,4.3091470942454065E-5
32540.0,1.0,1.5071214713024363,0.005030974607071943,6.487847554090481,0.0,0.01,4.292864928562203E-5,4.306832127292815E-5
32550.0,1.0,1.5066922572827466,0.005029552560259054,6.488278190156984,0.0,0.01,4.2905588899693967E-5,4.3045186351932866E-5
32560.0,1.0,1.5062632738204098,0.005028131275035652,6.488708594904545,0.0,0.01,4.2882543203384346E-5,4.3022066167473596E-5
32570.0,1.0,1.5058345207685677,0.005026710750919191,6.489138768480504,0.0,0.01,4.2859512184747865E-5,4.2998960707568624E-5
32580.0,1.0,1.5054059979804817,0.00502529098742751,6.489568711032082,0.0,0.01,4.283649583185223E-5,4.297586996024889E-5
32590.0,1.0,1.5049777053095323,0.005023871984078845,6.48999842270638,0.0,0.01,4.2813494132776415E-5,4.2952793913558245E-5
32600.0,1.0,1.5045496426092195,0.005022453740391809,6.490427903650381,0.0,0.01,4.2790507075619356E-5,4.2929732555553105E-5
32610.0,1.0,1.504121809733162,0.005021036255885412,6.4908571540109445,0.0,0.01,4.2767534648485185E-5,4.2906685874302725E-5
32620.0,1.0,1.5036942065350976,0.00501961953007905,6.4912861739348156,0.0,0.01,4.274457683949191E-5,4.2883653857889025E-5
32630.0,1.0,1.5032668328688825,0.005018203562492503,6.491714963568617,0.0,0.01,4.2721633636773164E-5,4.286063649440664E-5
32640.0,1.0,1.5028396885884923,0.005016788352645941,6.492143523058853,0.0,0.01,4.269870502847297E-5,4.283763377196285E-5
32650.0,1.0,1.5024127735480202,0.0050153739000599225,6.492571852551912,0.0,0.01,4.267579100274751E-5,4.2814645678677585E-5
32660.0,1.0,1.5019860876016782,0.005013960204255385,6.492999952194058,0.0,0.01,4.26528915477677E-5,4.279167220268341E-5
32670.0,1.0,1.5015596306037968,0.005012547264753658,6.493427822131441,0.0,0.01,4.263000665171487E-5,4.276871333212555E-5
32680.0,1.0,1.501133402408824,0.005011135081076454,6.4938554625100915,0.0,0.01,4.2607136302784225E-5,4.2745769055161755E-5
32690.0,1.0,1.5007074028713268,0.005009723652745869,6.494282873475919,0.0,0.01,4.258428048918312E-5,4.2722839359962464E-5
32700.0,1.0,1.5002816318459888,0.005008312979284387,6.4947100551747186,0.0,0.01,4.2561439199131045E-5,4.269992423471057E-5
32710.0,1.0,1.4998560891876127,0.0050069030602148705,6.495137007752164,0.0,0.01,4.253861242086397E-5,4.267702366760158E-5
32720.0,1.0,1.4994307747511182,0.005005493895060574,6.495563731353813,0.0,0.01,4.251580014262308E-5,4.2654137646843585E-5
32730.0,1.0,1.499005688391542,0.005004085483345129,6.495990226125104,0.0,0.01,4.2493002352662554E-5,4.26312661606571E-5
32740.0,1.0,1.4985808299640389,0.005002677824592547,6.49641649221136,0.0,0.01,4.247021903926E-5,4.260840919727513E-5
32750.0,1.0,1.498156199323881,0.005001270918327229,6.4968425297577825,0.0,0.01,4.244745019069476E-5,4.258556674494325E-5
32760.0,1.0,1.497731796326457,0.004999864764073957,6.49726833890946,0.0,0.01,4.2424695795257455E-5,4.2562738791919484E-5
32770.0,1.0,1.497307620827273,0.004998459361357887,6.4976939198113595,0.0,0.01,4.240195584126298E-5,4.253992532647421E-5
32780.0,1.0,1.4968836726819523,0.0049970547097045685,6.498119272608334,0.0,0.01,4.237923031702451E-5,4.2517126336890344E-5
32790.0,1.0,1.4964599517462338,0.0049956508086399206,6.498544397445118,0.0,0.01,4.235651921087515E-5,4.249434181146319E-5
32800.0,1.0,1.4960364578759742,0.004994247657690248,6.498969294466326,0.0,0.01,4.233382251116191E-5,4.2471571738500416E-5
32810.0,1.0,1.4956131909271462,0.004992845256382237,6.499393963816462,0.0,0.01,4.231114020623785E-5,4.2448816106322126E-5
32820.0,1.0,1.495190150755839,0.004991443604242948,6.499818405639908,0.0,0.01,4.228847228447512E-5,4.2426074903260735E-5
32830.0,1.0,1.4947673372182586,0.004990042700799828,6.500242620080932,0.0,0.01,4.22658187342528E-5,4.240334811766106E-5
32840.0,1.0,1.4943447501707259,0.0049886425455806975,6.500666607283684,0.0,0.01,4.2243179543963866E-5,4.238063573788021E-5
32850.0,1.0,1.493922389469679,0.004987243138113753,6.501090367392197,0.0,0.01,4.2220554702018624E-5,4.235793775228759E-5
32860.0,1.0,1.4935002549716712,0.0049858444779275765,6.501513900550391,0.0,0.01,4.219794419682999E-5,4.2335254149264975E-5
32870.0,1.0,1.493078346533372,0.004984446564551123,6.501937206902066,0.0,0.01,4.217534801683083E-5,4.2312584917206356E-5
32880.0,1.0,1.4926566640115664,0.004983049397513725,6.50236028659091,0.0,0.01,4.2152766150463546E-5,4.228993004451802E-5
32890.0,1.0,1.492235207263155,0.004981652976345094,6.50278313976049,0.0,0.01,4.2130198586182686E-5,4.2267289519618525E-5
32900.0,1.0,1.4918139761451534,0.004980257300575314,6.503205766554262,0.0,0.01,4.210764531245494E-5,4.2244663330938576E-5
32910.0,1.0,1.491392970514693,0.0049788623697348475,6.503628167115563,0.0,0.01,4.2085106317760884E-5,4.222205146692118E-5
32920.0,1.0,1.4909721902290205,0.004977468183354535,6.504050341587616,0.0,0.01,4.206258159058975E-5,4.219945391602156E-5
32930.0,1.0,1.4905516351454968,0.004976074740965588,6.5044722901135295,0.0,0.01,4.2040071119445535E-5,4.217687066670701E-5
32940.0,1.0,1.490131305121599,0.004974682042099594,6.504894012836294,0.0,0.01,4.2017574892846965E-5,4.215430170745709E-5
32950.0,1.0,1.4897112000149175,0.004973290086288519,6.505315509898786,0.0,0.01,4.199509289931538E-5,4.2131747026763494E-5
32960.0,1.0,1.4892913196831585,0.004971898873064696,6.505736781443768,0.0,0.01,4.197262512739726E-5,4.210920661313001E-5
32970.0,1.0,1.4888716639841426,0.004970508401960837,6.5061578276138885,0.0,0.01,4.19501715656391E-5,4.2086680455072554E-5
32980.0,1.0,1.4884522327758045,0.004969118672510027,6.506578648551677,0.0,0.01,4.192773220260907E-5,4.206416854111922E-5
32990.0,1.0,1.4880330259161934,0.00496772968424572,6.506999244399551,0.0,0.01,4.190530702688055E-5,4.2041670859810045E-5
33000.0,1.0,1.4876140432634726,0.004966341436701746,6.507419615299815,0.0,0.01,4.188289602704339E-5,4.201918739969725E-5
33010.0,1.0,1.4871952846759198,0.004964953929412308,6.507839761394657,0.0,0.01,4.1860499191696994E-5,4.199671814934508E-5
33020.0,1.0,1.4867767500119262,0.004963567161911979,6.508259682826151,0.0,0.01,4.1838116509451163E-5,4.19742630973298E-5
33030.0,1.0,1.486358439129997,0.004962181133735702,6.508679379736255,0.0,0.01,4.181574796893132E-5,4.195182223223973E-5
33040.0,1.0,1.4859403518887517,0.004960795844418793,6.509098852266817,0.0,0.01,4.179339355877502E-5,4.192939554267511E-5
33050.0,1.0,1.4855224881469227,0.004959411293496937,6.509518100559569,0.0,0.01,4.17710532676311E-5,4.1906983017248265E-5
33060.0,1.0,1.4851048477633555,0.004958027480506192,6.509937124756125,0.0,0.01,4.1748727084154474E-5,4.1884584644583486E-5
33070.0,1.0,1.4846874305970101,0.0049566444049829825,6.510355924997993,0.0,0.01,4.17264149970226E-5,4.186220041331691E-5
33080.0,1.0,1.4842702365069589,0.004955262066464104,6.510774501426563,0.0,0.01,4.170411699491554E-5,4.183983031209674E-5
33090.0,1.0,1.4838532653523882,0.0049538804644867224,6.511192854183111,0.0,0.01,4.16818330665307E-5,4.181747432958305E-5
33100.0,1.0,1.4834365169925967,0.004952499598588371,6.5116109834088025,0.0,0.01,4.165956320057503E-5,4.1795132454447796E-5
33110.0,1.0,1.4830199912869955,0.00495111946830695,6.512028889244685,0.0,0.01,4.163730738576503E-5,4.1772804675374936E-5
33120.0,1.0,1.4826036880951095,0.004949740073180728,6.512446571831696,0.0,0.01,4.161506561083713E-5,4.1750490981060155E-5
33130.0,1.0,1.482187607276576,0.004948361412748346,6.512864031310663,0.0,0.01,4.159283786452951E-5,4.1728191360211095E-5
33140.0,1.0,1.4817717486911446,0.004946983486548802,6.513281267822294,0.0,0.01,4.157062413560116E-5,4.170590580154719E-5
33150.0,1.0,1.4813561121986771,0.004945606294121472,6.513698281507189,0.0,0.01,4.154842441281628E-5,4.168363429379976E-5
33160.0,1.0,1.4809406976591482,0.004944229835006091,6.5141150725058345,0.0,0.01,4.1526238684952074E-5,4.166137682571189E-5
33170.0,1.0,1.4805255049326438,0.00494285410874276,6.514531640958602,0.0,0.01,4.150406694080223E-5,4.163913338603846E-5
33180.0,1.0,1.4801105338793634,0.004941479114871951,6.514947987005754,0.0,0.01,4.148190916916563E-5,4.1616903963546164E-5
33190.0,1.0,1.4796957843596168,0.004940104852934496,6.515364110787438,0.0,0.01,4.145976535885679E-5,4.159468854701349E-5
33200.0,1.0,1.4792812562338267,0.0049387313224715955,6.51578001244369,0.0,0.01,4.143763549869974E-5,4.157248712523059E-5
33210.0,1.0,1.4788669493625273,0.0049373585230248086,6.516195692114437,0.0,0.01,4.141551957753675E-5,4.1550299686999324E-5
33220.0,1.0,1.478452863606364,0.00493598645413607,6.516611149939489,0.0,0.01,4.1393417584207476E-5,4.1528126221133466E-5
33230.0,1.0,1.4780389988260942,0.004934615115347664,6.5170263860585464,0.0,0.01,4.137132950758019E-5,4.1505966716458304E-5
33240.0,1.0,1.4776253548825864,0.0049332445062022475,6.517441400611199,0.0,0.01,4.1349255336524046E-5,4.148382116181087E-5
33250.0,1.0,1.4772119316368202,0.004931874626242838,6.517856193736924,0.0,0.01,4.132719505992293E-5,4.146168954603987E-5
33260.0,1.0,1.4767987289498863,0.004930505475012816,6.518270765575088,0.0,0.01,4.130514866666855E-5,4.1439571858005686E-5
33270.0,1.0,1.476385746682987,0.004929137052055921,6.518685116264944,0.0,0.01,4.128311614567601E-5,4.141746808658029E-5
33280.0,1.0,1.475972984697435,0.0049277693569162615,6.519099245945635,0.0,0.01,4.126109748585523E-5,4.139537822064735E-5
33290.0,1.0,1.4755604428546538,0.004926402389138299,6.5195131547561935,0.0,0.01,4.123909267614127E-5,4.137330224910209E-5
33300.0,1.0,1.4751481210161776,0.00492503614826686,6.519926842835542,0.0,0.01,4.121710170547528E-5,4.1351240160851314E-5
33310.0,1.0,1.4747360190436514,0.004923670633847136,6.520340310322488,0.0,0.01,4.119512456280793E-5,4.1329191944813495E-5
33320.0,1.0,1.4743241367988298,0.004922305845424668,6.520753557355731,0.0,0.01,4.117316123710725E-5,4.130715758991852E-5
33330.0,1.0,1.4739124741435792,0.004920941782545369,6.521166584073862,0.0,0.01,4.1151211717347334E-5,4.1285137085107983E-5
33340.0,1.0,1.4735010309398746,0.004919578444755504,6.521579390615356,0.0,0.01,4.112927599251529E-5,4.126313041933492E-5
33350.0,1.0,1.4730898070498022,0.004918215831601702,6.521991977118582,0.0,0.01,4.110735405160864E-5,4.124113758156393E-5
33360.0,1.0,1.4726788023355575,0.004916853942630942,6.522404343721798,0.0,0.01,4.108544588364484E-5,4.121915856077101E-5
33370.0,1.0,1.4722680166594464,0.0049154927773905725,6.522816490563149,0.0,0.01,4.10635514776405E-5,4.119719334594378E-5
33380.0,1.0,1.4718574498838843,0.004914132335428296,6.523228417780674,0.0,0.01,4.104167082262782E-5,4.117524192608128E-5
33390.0,1.0,1.4714471018713957,0.004912772616292167,6.523640125512298,0.0,0.01,4.1019803907657235E-5,4.115330429019391E-5
