Time,compartment,EGF,R,Ra,R2,RP,PLCg,RPLCg,RPLCgP,PLCgP,Grb,RG,SOS,RGS,GS,Shc,RSh,RShP,ShP,RShG,ShG,RShGS,ShGS,PLCgl,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
69.5,2.9996504805268754E-12,580.6018286599061,0.6018286599094075,17.471665770311443,30.528746978934745,3.6341944076893102,0.23830750517858418,0.06265127023037372,0.4103288477290019,3.066888369260441,14.249656648769031,2.7863797368206633,1.7747396805186315,0.8012373738132013,1.7065786559575256,1.13966747734928,0.07321261624772951,1.840387861889093,81.4905844598745,0.4827870654330415,35.25591622949592,0.34332662610241327,29.3741176636084,101.22182400760141,-9.445430597532223E-17,-8.509499962472411E-16,9.147721510457356E-11,9.147452487283361E-11,1.1829928233524811E-13,1.2640448353177086E-13,1.6867392886577543E-13,8.9268874352914E-14,4.81172420169434E-14,4.130233231484558E-15,-1.1616157561609397E-14,9.277462530790171E-17,9.864960474122838E-13,9.865572773190944E-13,8.567369846269786E-13,9.860290978455411E-13,9.118793656242316E-14,8.856585417190584E-14,3.663071472179979E-15,4.6736682413265506E-14,-1.258592309022517E-13,-8.523975915362803E-15,5.081949673679143E-14,4.061456260276669E-14,9.070094709719667E-14
69.6,2.9996504805268754E-12,580.6018316957123,0.6018316957156897,17.47171643771469,30.528621718772552,3.6341562158074447,0.23734737141616505,0.062383165922497125,0.40893035531171257,3.066514631554294,14.249212834964553,2.7878423932219194,1.7747670586370214,0.8017612372430744,1.7065286357249623,1.1396525487263847,0.07321060325332042,1.8403224804030773,81.49215946877189,0.48275251093386623,35.25495931951671,0.34324525241534104,29.37369781597977,101.22482447579513,-8.769464304991815E-17,-7.602572344747039E-16,9.147684046984344E-11,9.147362870032597E-11,1.1783043697127232E-13,1.258099444707345E-13,1.6744184201624607E-13,8.925831951870815E-14,4.7878429567659005E-14,4.116102621108439E-15,-1.1565675909262458E-14,9.266879546145037E-17,9.86473270474016E-13,9.865328120872137E-13,8.566710901056455E-13,9.86044470707477E-13,9.118256709394011E-14,8.854778005801697E-14,3.666852411327136E-15,4.6709294190104205E-14,-1.2569567399238934E-13,-8.50933982012969E-15,5.078101040089722E-14,4.0619537332104146E-14,8.930969184132032E-14
69.7,2.9996504805268754E-12,580.6018345083403,0.6018345083437078,17.471761340882594,30.528482247768558,3.634116673071382,0.2364023951602233,0.06211921958667902,0.40755296016644843,3.066146510881988,14.248771695364592,2.789297576963859,1.7747942906995777,0.8022829492395103,1.7064788525272263,1.1396388783513858,0.07320864595158182,1.8402584776314181,81.49372507216094,0.48271825133713514,35.254006767034014,0.34316507367027155,29.373278833863587,101.22777891420446,-8.106482583070119E-17,-6.713437477814388E-16,9.147642324311354E-11,9.147270082867979E-11,1.1736896769303243E-13,1.252247147350698E-13,1.6622844931883777E-13,8.92479232419422E-14,4.764065255562955E-14,4.1019515766168375E-15,-1.1515368446318391E-14,9.256324004807294E-17,9.864512125433803E-13,9.865091011548173E-13,8.566068262726006E-13,9.86059751653161E-13,9.117733077292303E-14,8.85300569848676E-14,3.670570165057509E-15,4.6682362427196516E-14,-1.255326816879294E-13,-8.494642004346575E-15,5.0742587852518283E-14,4.0624433750709034E-14,8.793943036756336E-14
69.8,2.9996504805268754E-12,580.6018371020845,0.6018371020878482,17.47180059320311,30.52832886724281,3.634075810380126,0.23547233770037385,0.061859367261744805,0.4061963516127148,3.065783925845634,14.248333209950284,2.7907453231976893,1.7748213774449635,0.8028025149478298,1.706429305288901,1.1396264394488227,0.07320674317832321,1.8401958228881292,81.49528134786956,0.4826842815468532,35.25305856275016,0.34308607009829184,29.372860732220186,101.23068801757934,-7.456280096485024E-17,-5.841811132674124E-16,9.147596432741703E-11,9.147174198280269E-11,1.1691475840405907E-13,1.2464864904332718E-13,1.6503347476562222E-13,8.92376832271927E-14,4.740390902899186E-14,4.087781067865032E-15,-1.146523537109645E-14,9.245796160641971E-17,9.864298589260795E-13,9.864861290899545E-13,8.565441579619947E-13,9.860749414442658E-13,9.117222484056254E-14,8.851267750719624E-14,3.674225743070226E-15,4.66558793139746E-14,-1.253702556772227E-13,-8.47988441233749E-15,5.070423057563423E-14,4.0629252928806094E-14,8.658985595476265E-14
69.9,2.9996504805268754E-12,580.6018394811712,0.6018394811745307,17.47183430625071,30.52816187356149,3.634033658111272,0.234556964090052,0.061603545952404165,0.40486022330122146,3.0654267961415753,14.24789735891456,2.7921856669766463,1.774848319610703,0.8033199395518459,1.7063799929415884,1.1396152057533904,0.07320489379367326,1.8401344861930482,81.49682837264469,0.4826505965881201,35.252114697131404,0.343008222257647,29.372443525638392,101.23355247051455,-6.81865441916063E-17,-4.987413160701948E-16,9.147546461094113E-11,9.14707528753671E-11,1.1646769483313375E-13,1.2408160436202927E-13,1.6385664620531495E-13,8.922759720982404E-14,4.716819698999497E-14,4.073592052905473E-15,-1.1415276866678863E-14,9.23529626005626E-17,9.864091952222585E-13,9.8646388077137E-13,8.564830507678703E-13,9.86090040831877E-13,9.116724659646178E-14,8.849563434107668E-14,3.677820140464913E-15,4.662983716969036E-14,-1.2520839756476444E-13,-8.46506895910193E-15,5.066594002517455E-14,4.063399592760584E-14,8.526066607841676E-14
70.0,2.9996504805268754E-12,580.6018416497598,0.6018416497631717,17.471862589812456,30.52798155820987,3.633990246128901,0.2336560430871606,0.061351693615251536,0.4035442731604835,3.065075042548057,14.247464122658965,2.7936186432548733,1.7748751179330806,0.8038352282729675,1.7063309144237528,1.139605151499881,0.07320309668154448,1.8400744382554053,81.49836622217389,0.48261719160421895,35.25117516041505,0.3429315110286598,29.372027228341718,101.23637294758885,-6.193405999721513E-17,-4.1499674432099457E-16,9.147492496724574E-11,9.146973420699582E-11,1.1602766450585594E-13,1.235234398716821E-13,1.6269769529552544E-13,8.921766295564363E-14,4.693351439609625E-14,4.0593854780772295E-15,-1.136549310116863E-14,9.224824542138858E-17,9.863892073202004E-13,9.864423413818279E-13,8.564234710274482E-13,9.861050505567086E-13,9.116239339732592E-14,8.847892036046688E-14,3.6813543379121516E-15,4.660422844140258E-14,-1.2504710887282223E-13,-8.450197530689208E-15,5.062771762731311E-14,4.063866379918669E-14,8.395156236117485E-14
70.1,2.9996504805268754E-12,580.6018436119437,0.6018436119471369,17.471885551913758,30.527788207864333,3.633945603791355,0.2327693470956461,0.061103749144950766,0.40224820334388145,3.064728586912973,14.247033481790533,2.795044286886334,1.7749017731470493,0.8043483863693159,1.7062820686805726,1.1395962514133384,0.07320135074910983,1.8400156504577718,81.4998949711067,0.48258406185376995,35.250239942616446,0.34285591760871875,29.371611854194523,101.23915011350235,-5.580338126653928E-17,-3.3292018411934523E-16,9.147434625547925E-11,9.146868666644467E-11,1.1559455671663884E-13,1.2297401693327007E-13,1.6155635745542368E-13,8.92078782605593E-14,4.6699859161038443E-14,4.045162278095669E-15,-1.1315884227943666E-14,9.214381238795795E-17,9.863698813901666E-13,9.864214964015781E-13,8.563653858047767E-13,9.861199713493083E-13,9.115766265568318E-14,8.846252859382706E-14,3.684829301823109E-15,4.6579045701991066E-14,-1.2488639104301224E-13,-8.435271984550187E-15,5.0589564779747856E-14,4.0643257586386234E-14,8.266225052370802E-14
70.2,2.9996504805268754E-12,580.6018453717511,0.6018453717546829,17.471903298843774,30.52758210446349,3.6338997599589185,0.23189665210799004,0.06085965236060232,0.40097172017718397,3.064387352141681,14.246605417118717,2.796462632623762,1.7749282859861384,0.8048594191348525,1.7062334546637934,1.1395884806994223,0.07319965492629178,1.8399580948403773,81.50141469307519,0.4825512027079478,35.249309033535745,0.34278142350733365,29.371197416708064,101.24188462321234,-4.97925689306733E-17,-2.5248481460904417E-16,9.14737293205917E-11,9.146761093078303E-11,1.1516826250112893E-13,1.2243319905522938E-13,1.6043237181882716E-13,8.919824095023846E-14,4.6467229155910006E-14,4.030923376141908E-15,-1.126645038590785E-14,9.203966574886135E-17,9.863512038783811E-13,9.864013316019844E-13,8.563087628747483E-13,9.861348039302615E-13,9.115305183863484E-14,8.844645222080816E-14,3.688245984518202E-15,4.6554281648197477E-14,-1.2472624543788725E-13,-8.420294149911634E-15,5.055148285203526E-14,4.0647778322701083E-14,8.13924403359323E-14
70.3,2.9996504805268754E-12,580.6018469331464,0.6018469331498855,17.47191593518056,30.527363525278343,3.6338527430013787,0.23103773764860144,0.06061934399229106,0.3997145341065338,3.064051262184894,14.246179909652394,2.7978737151176345,1.7749546571823662,0.8053683318985163,1.7061850713315898,1.139581815034979,0.07319800816526313,1.8399017440857885,81.50292546071427,0.48251860964776117,35.248382422764614,0.34270801054125916,29.37078392904645,101.24457712206747,-4.3899711640538187E-17,-1.7366420301012655E-16,9.147307499354499E-11,9.146650766557137E-11,1.1474867460904193E-13,1.2190085186089311E-13,1.5932548118770693E-13,8.918874887976933E-14,4.6235622210188176E-14,4.016669683952319E-15,-1.1217191699738591E-14,9.19358076835403E-17,9.863331615011504E-13,9.863818330392946E-13,8.562535707074655E-13,9.861495490103886E-13,9.114855846663589E-14,8.843068456900818E-14,3.691605324394781E-15,4.652992909869359E-14,-1.245666733424673E-13,-8.405265828118624E-15,5.051347318584876E-14,4.065222703219538E-14,8.014184556861005E-14
70.4,2.9996504805268754E-12,580.6018483000299,0.6018483000335587,17.47192356381583,30.527132742981536,3.6338045808055033,0.23019238671809683,0.06038276566781294,0.39847635964689987,3.063720242026644,14.245756940596898,2.7992775689151865,1.7749808874661555,0.8058751300233743,1.7061369176484285,1.1395762305588106,0.07319640943995923,1.8398465715039414,81.50442734568134,0.4824862782613942,35.24746009969272,0.3426356608296842,29.37037140403254,101.24722824594033,-3.812292541316431E-17,-9.643229977340795E-17,9.147238409152044E-11,9.146537752503693E-11,1.1433568747741122E-13,1.2137684305640386E-13,1.582354319861165E-13,8.917939993332418E-14,4.600503611276724E-14,4.002402101908026E-15,-1.1168108280131567E-14,9.183224030358044E-17,9.863157412391255E-13,9.863629870485566E-13,8.561997784529486E-13,9.861642072909385E-13,9.114418011230285E-14,8.841521911079375E-14,3.694908246093829E-15,4.6505980992174986E-14,-1.2440767596577597E-13,-8.390188793004238E-15,5.047553709531583E-14,4.065660472941726E-14,7.891018394530303E-14
70.5,2.9996504805268754E-12,580.6018494762405,0.6018494762441615,17.47192628597947,30.526890025715744,3.6337553007824006,0.2293603857384539,0.0601498598995785,0.39725691533099544,3.063394217672331,14.245336491351143,2.8006742284594504,1.7750069775662531,0.8063798189057823,1.7060889925849372,1.1395717038626407,0.07319485774560178,1.8397925510175186,81.50592041867571,0.48245420424160723,35.24654205351409,0.34256435678948816,29.369959854153716,101.24983862135845,-3.2460353302621314E-17,-2.0763433711046275E-17,9.147165741812377E-11,9.146422115224662E-11,1.1392919720424145E-13,1.208610423990862E-13,1.571619742145421E-13,8.917019202382478E-14,4.5775468612968056E-14,3.9881215191244144E-15,-1.1119200224041885E-14,9.172896565398398E-17,9.862989303316925E-13,9.863447802376787E-13,8.56147355926186E-13,9.861787794637784E-13,9.113991439925063E-14,8.840004946018858E-14,3.698155660665677E-15,4.648243038548162E-14,-1.2424925444231771E-13,-8.37506479122463E-15,5.043767586730441E-14,4.066091241932312E-14,7.769717709473323E-14
70.6,2.9996504805268754E-12,580.6018504655551,0.6018504655586936,17.47192420126369,30.526635637161107,3.633704929874786,0.2285415244990261,0.059920570071691666,0.3960559236586652,3.0630731161368407,14.24491854350477,2.802063728088327,1.7750329282096524,0.8068824039745565,1.70604129511778,1.1395682119822717,0.07319335209823323,1.8397396571476652,81.50740474945744,0.48242238338319743,35.2456282732334,0.3424940811305616,29.369549291567623,101.2524088656336,-2.6910165063620542E-17,5.3367692780970094E-17,9.147089576358708E-11,9.146303917927777E-11,1.1352910152256285E-13,1.2035332166627522E-13,1.561048614046782E-13,8.916112309260982E-14,4.5546917421533244E-14,3.973828813540186E-15,-1.1070467614922385E-14,9.162598571443425E-17,9.862827162714955E-13,9.863271994816184E-13,8.560962735925104E-13,9.861932662115777E-13,9.113575900095571E-14,8.838516936982537E-14,3.701348465734643E-15,4.645927045174392E-14,-1.2409140983356483E-13,-8.35989554260741E-15,5.0399890761718694E-14,4.066515109720978E-14,7.65025505034993E-14
70.7,2.9996504805268754E-12,580.60185127169,0.6018512716935797,17.471917407646885,30.526369836601813,3.6336534945641437,0.2277355961034039,0.05969484042720169,0.39487311104674017,3.0627568654327506,14.244503078835368,2.803446102033687,1.7750587401215165,0.8073828906901565,1.7059938242295332,1.139565732388926,0.07319189153426252,1.8396878650000343,81.50888040686569,0.4823908115805156,35.24471874767199,0.3424248168511923,29.369139728107776,101.25493958698972,-2.1470556819780386E-17,1.2598600848168218E-16,9.147009990496852E-11,9.146183222738625E-11,1.1313529977487975E-13,1.1985355462459406E-13,1.5506385057462552E-13,8.91521911091047E-14,4.531938021160553E-14,3.959524852006638E-15,-1.1021910522958538E-14,9.152330240052784E-17,9.862670867990809E-13,9.86310231916719E-13,8.560465025533014E-13,9.862076682079889E-13,9.113171163964684E-14,8.837057272796053E-14,3.704487545662632E-15,4.6436494478554575E-14,-1.2393414312939876E-13,-8.34468274050737E-15,5.036218301181617E-14,4.0669321748653537E-14,7.532603346917677E-14
70.8,2.9996504805268754E-12,580.6018518983019,0.6018518983055431,17.47190600151721,30.526092878991804,3.633601020877793,0.22694239691711107,0.05947261605552671,0.3937082077793633,3.0624453945586114,14.244090079305733,2.804821384420502,1.7750844140251092,0.8078812845438788,1.705946578908568,1.1395642429807726,0.07319047511002064,1.8396371502511555,81.51034745883689,0.48235948482504104,35.24381346547387,0.3423565472335153,29.368731175289103,101.2574313846892,-1.6139750736554605E-17,1.9711607805072973E-16,9.146927060634908E-11,9.146060090717245E-11,1.1274769288800821E-13,1.1936161699967563E-13,1.5403870218451496E-13,8.914339407049329E-14,4.5092854619689675E-14,3.945210490376702E-15,-1.0973529005300451E-14,9.142091756496764E-17,9.862520298976693E-13,9.862938649351634E-13,8.55998014532E-13,9.862219861178238E-13,9.112777008522045E-14,8.835625355555158E-14,3.7075737717116646E-15,4.641409586616601E-14,-1.2377745524952389E-13,-8.329428052123556E-15,5.032455382448875E-14,4.067342534945636E-14,7.416735905380723E-14
70.9,2.9996504805268754E-12,580.6018523489888,0.601852348992469,17.47189007769584,30.525805015019582,3.6335475343958574,0.2261617265161218,0.059253842880046835,0.39256094795878455,3.062138633487316,14.243679527061195,2.806189609266005,1.775109950641724,0.8083775910570604,1.7058995581489362,1.1395637220746315,0.0731891019013269,1.8395874891351207,81.51180597242227,0.48232839920301046,35.242912415111554,0.34228925583902586,29.368323644313428,101.25988484915754,-1.0915994692828335E-17,2.6678210671393643E-16,9.146840861902687E-11,9.145934581874498E-11,1.123661833482975E-13,1.1887738644632283E-13,1.530291800925556E-13,8.913473000139223E-14,4.486733824660091E-14,3.930886573594035E-15,-1.0925323106291726E-14,9.131883299877279E-17,9.862375337880472E-13,9.862780861795625E-13,8.559507818604377E-13,9.862362205972273E-13,9.112393215418334E-14,8.834220600339353E-14,3.710608002205272E-15,4.639206812571238E-14,-1.236213470448888E-13,-8.314133118842992E-15,5.028700438057987E-14,4.067746286559904E-14,7.302626403776991E-14
71.0,2.9996504805268754E-12,580.6018526272907,0.6018526272942554,17.471869729459907,30.525506491172198,3.6334930602581332,0.22539338763618755,0.05903846764586512,0.3914310694566274,3.0618365131545504,14.243271404426967,2.807550810478876,1.7751353506906191,0.8088718157802939,1.7058527609502603,1.13956414839785,0.0731877710030651,1.839538858430576,81.51325601380506,0.48229755089310195,35.24201558489172,0.3422229265041557,29.36791714607485,101.26230056210659,-5.7975619605077356E-18,3.350079448622978E-16,9.146751468170885E-11,9.145806755188196E-11,1.1199067517722949E-13,1.1840074251910123E-13,1.5203505151150828E-13,8.912619695352738E-14,4.4642828658395115E-14,3.916553935781636E-15,-1.0877292857695322E-14,9.121705043243275E-17,9.862235869235733E-13,9.86262883537668E-13,8.559047774654643E-13,9.862503722938447E-13,9.112019570861745E-14,8.832842434931654E-14,3.713591082688807E-15,4.637040487745692E-14,-1.2346581929903877E-13,-8.29879955657975E-15,5.0249535835184214E-14,4.0681435253200537E-14,7.190248887405826E-14
71.1,2.9996504805268754E-12,580.60185273669,0.6018527366936549,17.47184504856519,30.52519754979834,3.6334376231708667,0.2246371861229596,0.05882643790773449,0.3903183138656254,3.06153896544733,14.242865693905577,2.808905021858461,1.7751606148889532,0.8093639642926521,1.7058061863176261,1.1395655010803512,0.07318648152876929,1.8394912354480177,81.51469764831734,0.48226693616417154,35.24112296296079,0.34215754333591086,29.367511691165035,101.26467909665618,-7.827508841096176E-19,4.0181709265629807E-16,9.14665895206999E-11,9.145676668619014E-11,1.1162107390739093E-13,1.1793156664335966E-13,1.510560869655839E-13,8.911779300541251E-14,4.4419323387286216E-14,3.902213400330652E-15,-1.0829438278916329E-14,9.111557153705609E-17,9.862101779853007E-13,9.862482451372043E-13,8.55859974855872E-13,9.862644418469852E-13,9.111655865517153E-14,8.831490299544065E-14,3.71652384608859E-15,4.634909984906359E-14,-1.233108727294945E-13,-8.28342895608536E-15,5.021214931794482E-14,4.068534345848388E-14,7.079577764293487E-14
71.2,2.9996504805268754E-12,580.6018526806135,0.6018526806171055,17.471816125268465,30.524878429170624,3.6333812474134324,0.2238929308828962,0.058617702018148816,0.38922242645182914,3.0612459231926183,14.242462378174322,2.810252277094011,1.7751857439517256,0.809854042200924,1.705759833261482,1.1395677596468465,0.07318523261021925,1.8394445980173828,81.51613094045645,0.48223655137304194,35.240234537310386,0.34209309070757166,29.367107289878472,101.26702101745434,4.13011544164732E-18,4.672327045476265E-16,9.146563385008947E-11,9.14554437912618E-11,1.112572865588131E-13,1.1746974208667207E-13,1.5009206024776637E-13,8.910951626203048E-14,4.419681993254743E-14,3.887865779988578E-15,-1.0781759377221808E-14,9.10143979255154E-17,9.861972958772085E-13,9.862341593408176E-13,8.558163481096131E-13,9.862784298877862E-13,9.11130189440745E-14,8.830163646548797E-14,3.719407112869942E-15,4.632814687389342E-14,-1.2315650798906975E-13,-8.268022883289872E-15,5.0174845933351535E-14,4.068918841774788E-14,6.970587800696482E-14
71.3,2.9996504805268754E-12,580.601852462432,0.6018524624355497,17.471783048349597,30.52454936354701,3.6333239568449214,0.2231604338349418,0.058412209115596476,0.3881431561072855,3.0609573201460387,14.242061440082779,2.8115926097639563,1.7752107385917173,0.8103420551388604,1.7057137007975371,1.1395709040092146,0.07318402339704519,1.8393989244759266,81.51755595390111,0.4822063929623425,35.239350295782664,0.34202955325445283,29.366703952217602,101.26932688079597,8.94268948092858E-18,5.312775937849069E-16,9.146464837193568E-11,9.145409942682936E-11,1.1089922161567412E-13,1.170151539306966E-13,1.4914274837756117E-13,8.91013648545168E-14,4.397531576139685E-14,3.873511876947726E-15,-1.073425614795764E-14,9.091353115352717E-17,9.861849297215467E-13,9.862206147411467E-13,8.557738718612946E-13,9.862923370393678E-13,9.110957456817222E-14,8.828861940215149E-14,3.72224169119397E-15,4.6307539889324476E-14,-1.2300272566719307E-13,-8.252582879606286E-15,5.0137626761046054E-14,4.069297105734466E-14,6.863254116647921E-14
71.4,2.9996504805268754E-12,580.6018520854617,0.6018520854652445,17.471745905133318,30.524210583231415,3.6332657749106376,0.22243950986296648,0.058209909112974356,0.387080255303185,3.0606730909806696,14.241662862650358,2.8129260533352007,1.7752355995194353,0.8108280087664284,1.7056677879466673,1.1395749144590333,0.07318285305634142,1.8393541936563846,81.51897275152704,0.48217645745839816,35.238470226075506,0.3419669158697243,29.366301687897913,101.27159723474006,1.3656599569866757E-17,5.939742368608059E-16,9.146363377644693E-11,9.145273414291791E-11,1.1054678900335778E-13,1.1656768904344532E-13,1.4820793155916617E-13,8.90933369398455E-14,4.375480830987053E-14,3.8591524829335315E-15,-1.0686928574762632E-14,9.08129727207668E-17,9.861730688542805E-13,9.862076001559964E-13,8.557325212899571E-13,9.863061639169877E-13,9.11062235619875E-14,8.827584656451763E-14,3.7250283770732156E-15,4.6287272935095935E-14,-1.2284952629118928E-13,-8.23711046225628E-15,5.0100492856121725E-14,4.0696692293662883E-14,6.757552181540395E-14
71.5,2.9996504805268754E-12,580.6018515529651,0.6018515529685609,17.47170478151076,30.523862314633494,3.6332067246485003,0.22172997676895378,0.05801075268616064,0.3860334800434802,3.0603931712759285,14.241266629063912,2.8142526411624442,1.7752603274430598,0.8113119087690791,1.705622093734822,1.139579771660272,0.07318172077228904,1.839310384875408,81.52038139542245,0.4821467414691684,35.23759431574756,0.3419051637002909,29.36590050635292,101.27383261922533,1.8273450228312173E-17,6.553447779298339E-16,9.146259074216103E-11,9.145134847999564E-11,1.1019990006586498E-13,1.1612723605195988E-13,1.472873931400672E-13,8.908543070051747E-14,4.353529498367892E-14,3.844788379291878E-15,-1.063977662977942E-14,9.071272407192239E-17,9.861617028206456E-13,9.861951046236294E-13,8.556922721071169E-13,9.863199111281918E-13,9.110296400080111E-14,8.826331282554515E-14,3.727767954526134E-15,4.6267340151675745E-14,-1.2269691032753728E-13,-8.221607124586639E-15,5.0063445249409976E-14,4.070035303311623E-14,6.65345780975053E-14
71.6,2.9996504805268754E-12,580.6018508681514,0.6018508681547721,17.471659761960645,30.523504780327617,3.6331468286953554,0.2210316552269255,0.05781469126274461,0.3850025898189728,3.060117497506549,14.240872722675364,2.815572406487529,1.7752849230683931,0.8117937608570217,1.7055766171929352,1.1395854566421333,0.07318062574578732,1.8392674779222689,81.52178194690282,0.4821172416822333,35.23672255222329,0.34184428214273144,29.36550041673909,101.27603356618468,2.2794822463589882E-17,7.15411033155533E-16,9.1461519936122E-11,9.144994296912187E-11,1.0985846754357135E-13,1.1569368531538792E-13,1.4638091957005598E-13,8.907764434425138E-14,4.331677315905033E-14,3.8304203370771934E-15,-1.0592800273862818E-14,9.061278659775385E-17,9.86150821370796E-13,9.861831173981635E-13,8.556531005450845E-13,9.86333579272959E-13,9.109979399975435E-14,8.825101316959391E-14,3.7304611957303275E-15,4.6247735778651325E-14,-1.2254487818315153E-13,-8.206074336361668E-15,5.0026484947794717E-14,4.0703954172136866E-14,6.5509471563026E-14
71.7,2.9996504805268754E-12,580.6018500341773,0.6018500341808327,17.471610929570264,30.523138199111067,3.6330861092932034,0.22034436873759217,0.05762167701091159,0.3839873475618688,3.059846007031641,14.240481126999416,2.816885382438816,1.775309387098811,0.8122735707645099,1.705531357356839,1.1395919507920405,0.07317956719409317,1.8392254530478296,81.52317446652577,0.4820879548628262,35.23585492279777,0.34178425683929614,29.365101427940715,101.27820059965785,2.7222274070926035E-17,7.741944950523383E-16,9.14604220140544E-11,9.144851813209338E-11,1.0952240555132768E-13,1.1526692889845446E-13,1.4548830036066922E-13,8.906997610367684E-14,4.309924018356007E-14,3.8160491171398415E-15,-1.054599945678515E-14,9.051316163611938E-17,9.861404144555569E-13,9.861716279450677E-13,8.556149833455296E-13,9.863471689438482E-13,9.109671171297325E-14,8.823894269000832E-14,3.733108861174487E-15,4.622845415314367E-14,-1.2239343020656258E-13,-8.190513544090949E-15,4.998961293449345E-14,4.07074965971742E-14,6.449996712571693E-14
71.8,2.9996504805268754E-12,580.6018490541487,0.6018490541521472,17.47155836605611,30.522762786061396,3.6330245882953336,0.21966794358371722,0.05743166282848133,0.38298751960080146,3.0595786380838503,14.240091825711254,2.8181916020305775,1.775333720235216,0.8127513442491366,1.705486313267179,1.1395992358487752,0.07317854435046926,1.8391842909537683,81.5245590141053,0.4820588778519129,35.2349914146415,0.3417250736739609,29.364703548574678,101.28033423590301,3.155733994453236E-17,8.317163367395075E-16,9.145929762053532E-11,9.14470744815883E-11,1.091916295568962E-13,1.1484686054532376E-13,1.4460932804504933E-13,8.906242423603032E-14,4.28826933769447E-14,3.801675470213067E-15,-1.0499374117438752E-14,9.041385047299035E-17,9.861304722222722E-13,9.861606259367686E-13,8.555778977483093E-13,9.863606807261356E-13,9.109371533271186E-14,8.822709658674929E-14,3.735711699809215E-15,4.6209489708243887E-14,-1.2224256668916933E-13,-8.174926171313769E-15,4.995283016936636E-14,4.0710981184697863E-14,6.350583302028046E-14
71.9,2.9996504805268754E-12,580.6018479311199,0.6018479311233292,17.471502151784307,30.522378752593045,3.6329622871723743,0.21900220878618526,0.057244602332098014,0.3820028756163198,3.059315329758601,14.239704802644336,2.8194910981624224,1.7753579231759937,0.8132270870911391,1.705441483969337,1.1396072938957515,0.07317755646384005,1.839143972782057,81.52593564872573,0.48203000756431535,35.23413201480494,0.3416667187685391,29.364306786995158,101.28243498350668,3.580153236204531E-17,8.879974161950522E-16,9.145814738916397E-11,9.144561252130829E-11,1.0886605635972024E-13,1.144333756538461E-13,1.4374379813822414E-13,8.905498702285335E-14,4.266713003190451E-14,3.787300137000162E-15,-1.0452924184036001E-14,9.031485434345425E-17,9.86120985010742E-13,9.861501012483507E-13,8.555418214805427E-13,9.863741151979533E-13,9.109080308851679E-14,8.821547016407818E-14,3.738270449196535E-15,4.6190836971472566E-14,-1.2209228786638615E-13,-8.159313618910202E-15,4.991613758920277E-14,4.071440880120574E-14,6.252684076020288E-14
72.0,2.9996504805268754E-12,580.6018466680956,0.6018466680989496,17.4714423657907,30.52198630651316,3.632899227018254,0.21834699606076177,0.05706044984657016,0.38103318859684243,3.0590560220034346,14.239320041788202,2.8207839036187377,1.7753819966169702,0.8137008050927131,1.7053968685133511,1.1396161073544315,0.07317660279845549,1.8391044801046847,81.5273044287556,0.48200134098687897,35.23327671022317,0.34160917847884953,29.363911151298282,101.28450334349228,3.9956341288949205E-17,9.43058280436393E-16,9.145697194272893E-11,9.144413274611831E-11,1.0854560407001976E-13,1.1402637125018414E-13,1.4289150909780558E-13,8.904766276969343E-14,4.2452547414890356E-14,3.772923848261014E-15,-1.0406649574306141E-14,9.021617443268548E-17,9.861119433492559E-13,9.861400439533557E-13,8.555067327459245E-13,9.863874729304235E-13,9.108797324641032E-14,8.820405882828804E-14,3.74078583565813E-15,4.6172490563261195E-14,-1.2194259391882324E-13,-8.143677265390892E-15,4.987953610801288E-14,4.071778030323597E-14,6.156276509599978E-14
72.1,2.9996504805268754E-12,580.6018452680308,0.601845268034276,17.471379085800738,30.52158565207665,3.6328354285560804,0.2177021397755349,0.05687916039435863,0.3800782347950751,3.0588006556074405,14.238937527286316,2.8220700510681587,1.7754059412513714,0.8141725040773365,1.705352465953842,1.139625658977874,0.07317568263356257,1.8390657949136207,81.52866541186076,0.4819728751766835,35.23242548772023,0.34155243939094015,29.363516649326677,101.28653980942747,4.4023234666346055E-17,9.969191696690417E-16,9.145577189337327E-11,9.14426356421847E-11,1.0823019208821043E-13,1.1362574596381462E-13,1.4205226228510455E-13,8.904044980580737E-14,4.223894276687815E-14,3.758547324898547E-15,-1.0360550195689735E-14,9.011781187691707E-17,9.861033379507128E-13,9.861304443196746E-13,8.554726102142819E-13,9.864007544877882E-13,9.108522410809266E-14,8.819285808548395E-14,3.74325857442233E-15,4.615444519545584E-14,-1.21793484973443E-13,-8.12801846719613E-15,4.984302661732887E-14,4.072109653738324E-14,6.061338397385053E-14
